User:;Maciej
IndexName:;Wig20ClosingAndVolumeOnly
StartDate:;2015-01-18 15:22:13
CalculationTime:;06:17:28
TestCasesNumber:;1
ProportionalDivisionTrainingTestData:;70
networkType;learningCoefficient;inertiaCoefficient;iterationNumber;neuronStructure;maxInputColumns;windowLength;density;step;resultError;TestCorrectDirectionPredictionsRate;TestCorrectDownPredictionsRate;TestCorrectUpPredictionsRate;Trend;LastTrainingCorrectDirectionPredictionsRate
MLP;1;0,75;1000;10~10~1;no PCA;TwoWeeks;Day;Day;2673,64628202082;0,576023391812866;0,39766081871345;0,754385964912281;0,5;0,507692307692308
Jordan;1;0,75;1000;10~10~1;no PCA;TwoWeeks;Day;Day;2090,69002826198;0,508771929824561;0,0935672514619883;0,923976608187134;0,5;0,525874125874126
Elman;1;0,75;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1216,83679881114;0,532163742690059;0,929824561403509;0,134502923976608;0,5;0,525874125874126
MLP;0,25;0;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1042,6929439172;0,5;0;1;0,5;0,544055944055944
Jordan;0,25;0;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1031,27014685114;0,5;0;1;0,5;0,523076923076923
Elman;0,25;0;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1071,55706035334;0,517543859649123;0,994152046783626;0,0409356725146199;0,5;0,527272727272727
MLP;0,5;0;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1017,0434149234;0,5;0;1;0,5;0,535664335664336
Jordan;0,5;0;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1025,81505485336;0,5;0;1;0,5;0,524475524475524
Elman;0,5;0;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1066,11021216641;0,54093567251462;0,912280701754386;0,169590643274854;0,5;0,541258741258741
MLP;0,75;0;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1013,75101820555;0,5;0;1;0,5;0,528671328671329
Jordan;0,75;0;1000;30~30~1;no PCA;TwoWeeks;Day;Day;993,244507234176;0,573099415204678;0,403508771929825;0,742690058479532;0,5;0,538461538461538
Elman;0,75;0;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1003,82431325745;0,514619883040936;0,947368421052632;0,0818713450292398;0,5;0,541258741258741
MLP;1;0;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1009,40960882548;0,52046783625731;0,0760233918128655;0,964912280701754;0,5;0,544055944055944
Jordan;1;0;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1028,40638898825;0,587719298245614;0,52046783625731;0,654970760233918;0,5;0,524475524475524
Elman;1;0;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1141,32138402008;0,514619883040936;0,988304093567251;0,0409356725146199;0,5;0,507692307692308
MLP;0,25;0,25;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1089,6764951256;0,488304093567251;0,0116959064327485;0,964912280701754;0,5;0,514685314685315
Jordan;0,25;0,25;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1166,27326985879;0,497076023391813;0;0,994152046783626;0,5;0,528671328671329
Elman;0,25;0,25;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1011,79303632349;0,5;0,0935672514619883;0,906432748538012;0,5;0,534265734265734
MLP;0,5;0,25;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1141,95318560146;0,5;0;1;0,5;0,52027972027972
Jordan;0,5;0,25;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1188,09011355109;0,5;0,00584795321637427;0,994152046783626;0,5;0,507692307692308
Elman;0,5;0,25;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1018,19164426636;0,494152046783626;0;0,988304093567251;0,5;0,54965034965035
MLP;0,75;0,25;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1026,16299812246;0,502923976608187;0,0116959064327485;0,994152046783626;0,5;0,542657342657343
Jordan;0,75;0,25;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1043,25100257251;0,5;0;1;0,5;0,542657342657343
Elman;0,75;0,25;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1016,4148841055;0,576023391812866;0,631578947368421;0,52046783625731;0,5;0,545454545454545
MLP;1;0,25;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1021,57950891293;0,517543859649123;0,0467836257309941;0,988304093567251;0,5;0,53006993006993
Jordan;1;0,25;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1082,90715491827;0,52046783625731;0,0584795321637427;0,982456140350877;0,5;0,544055944055944
Elman;1;0,25;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1073,18459820559;0,532163742690059;0,140350877192982;0,923976608187134;0,5;0,531468531468531
MLP;0,25;0,5;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1845,15533528439;0,5;0;1;0,5;0,514685314685315
Jordan;0,25;0,5;1000;30~30~1;no PCA;TwoWeeks;Day;Day;2472,88343021889;0,5;0;1;0,5;0,525874125874126
Elman;0,25;0,5;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1786,1872074367;0,5;0,00584795321637427;0,994152046783626;0,5;0,532867132867133
MLP;0,5;0,5;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1917,79511730545;0,5;0;1;0,5;0,538461538461538
Jordan;0,5;0,5;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1510,49298438203;0,5;0;1;0,5;0,525874125874126
Elman;0,5;0,5;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1297,35983299531;0,570175438596491;0,584795321637427;0,555555555555556;0,5;0,525874125874126
MLP;0,75;0,5;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1399,27315198929;0,5;0;1;0,5;0,534265734265734
Jordan;0,75;0,5;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1472,20534144958;0,5;0;1;0,5;0,53006993006993
Elman;0,75;0,5;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1211,33591714547;0,502923976608187;0,00584795321637427;1;0,5;0,510489510489511
MLP;1;0,5;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1370,71424632149;0,5;0;1;0,5;0,542657342657343
Jordan;1;0,5;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1376,36186821792;0,5;0;1;0,5;0,511888111888112
Elman;1;0,5;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1187,02455875456;0,523391812865497;0,116959064327485;0,929824561403509;0,5;0,513286713286713
MLP;0,25;0,75;1000;30~30~1;no PCA;TwoWeeks;Day;Day;4492,56808349775;0,5;0;1;0,5;0,54965034965035
Jordan;0,25;0,75;1000;30~30~1;no PCA;TwoWeeks;Day;Day;4338,94989231044;0,5;0;1;0,5;0,52027972027972
Elman;0,25;0,75;1000;30~30~1;no PCA;TwoWeeks;Day;Day;2561,53518353022;0,502923976608187;0,00584795321637427;1;0,5;0,53986013986014
MLP;0,5;0,75;1000;30~30~1;no PCA;TwoWeeks;Day;Day;2726,30354081676;0,502923976608187;0,00584795321637427;1;0,5;0,524475524475524
Jordan;0,5;0,75;1000;30~30~1;no PCA;TwoWeeks;Day;Day;3046,27429304199;0,5;0;1;0,5;0,521678321678322
Elman;0,5;0,75;1000;30~30~1;no PCA;TwoWeeks;Day;Day;2273,13523309697;0,535087719298246;0,210526315789474;0,859649122807018;0,5;0,504895104895105
MLP;0,75;0,75;1000;30~30~1;no PCA;TwoWeeks;Day;Day;2919,97739265672;0,543859649122807;0,701754385964912;0,385964912280702;0,5;0,509090909090909
Jordan;0,75;0,75;1000;30~30~1;no PCA;TwoWeeks;Day;Day;2008,62215985909;0,5;0;1;0,5;0,537062937062937
Elman;0,75;0,75;1000;30~30~1;no PCA;TwoWeeks;Day;Day;2424,49869761292;0,599415204678363;0,690058479532164;0,508771929824561;0,5;0,528671328671329
MLP;1;0,75;1000;30~30~1;no PCA;TwoWeeks;Day;Day;2011,66501834591;0,5;0;1;0,5;0,524475524475524
Jordan;1;0,75;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1721,16150112149;0,494152046783626;0,00584795321637427;0,982456140350877;0,5;0,517482517482518
Elman;1;0,75;1000;30~30~1;no PCA;TwoWeeks;Day;Day;2005,69164876552;0,58187134502924;0,52046783625731;0,64327485380117;0,5;0,523076923076923
MLP;0,25;0;1000;3~1;no PCA;TwoWeeks;Day;Day;1033,12651103501;0,5;0;1;0,5;0,535664335664336
Jordan;0,25;0;1000;3~1;no PCA;TwoWeeks;Day;Day;1025,93535700078;0,5;0;1;0,5;0,544055944055944
Elman;0,25;0;1000;3~1;no PCA;TwoWeeks;Day;Day;1015,00091128959;0,5;0;1;0,5;0,532867132867133
MLP;0,5;0;1000;3~1;no PCA;TwoWeeks;Day;Day;1040,38708605774;0,5;0;1;0,5;0,532867132867133
Jordan;0,5;0;1000;3~1;no PCA;TwoWeeks;Day;Day;1049,4265917386;0,5;0;1;0,5;0,54965034965035
Elman;0,5;0;1000;3~1;no PCA;TwoWeeks;Day;Day;1023,8999010415;0,5;0;1;0,5;0,551048951048951
MLP;0,75;0;1000;3~1;no PCA;TwoWeeks;Day;Day;1032,56168081444;0,5;0;1;0,5;0,53986013986014
Jordan;0,75;0;1000;3~1;no PCA;TwoWeeks;Day;Day;1048,15552168877;0,5;0;1;0,5;0,53006993006993
Elman;0,75;0;1000;3~1;no PCA;TwoWeeks;Day;Day;1016,94892770636;0,5;0;1;0,5;0,53986013986014
MLP;1;0;1000;3~1;no PCA;TwoWeeks;Day;Day;1046,06932718543;0,5;0;1;0,5;0,523076923076923
Jordan;1;0;1000;3~1;no PCA;TwoWeeks;Day;Day;1079,51471234676;0,5;0;1;0,5;0,544055944055944
Elman;1;0;1000;3~1;no PCA;TwoWeeks;Day;Day;1091,28885662716;0,5;0;1;0,5;0,548251748251748
MLP;0,25;0,25;1000;3~1;no PCA;TwoWeeks;Day;Day;966,573210165234;0,497076023391813;0,00584795321637427;0,988304093567251;0,5;0,527272727272727
Jordan;0,25;0,25;1000;3~1;no PCA;TwoWeeks;Day;Day;972,265834402483;0,476608187134503;0,0760233918128655;0,87719298245614;0,5;0,523076923076923
Elman;0,25;0,25;1000;3~1;no PCA;TwoWeeks;Day;Day;982,727617218634;0,514619883040936;0,064327485380117;0,964912280701754;0,5;0,524475524475524
MLP;0,5;0,25;1000;3~1;no PCA;TwoWeeks;Day;Day;976,767411333495;0,5;0;1;0,5;0,532867132867133
Jordan;0,5;0,25;1000;3~1;no PCA;TwoWeeks;Day;Day;977,476298881176;0,502923976608187;0,00584795321637427;1;0,5;0,53006993006993
Elman;0,5;0,25;1000;3~1;no PCA;TwoWeeks;Day;Day;980,961879248562;0,5;0;1;0,5;0,518881118881119
MLP;0,75;0,25;1000;3~1;no PCA;TwoWeeks;Day;Day;992,953662667092;0,502923976608187;0,00584795321637427;1;0,5;0,528671328671329
Jordan;0,75;0,25;1000;3~1;no PCA;TwoWeeks;Day;Day;985,752738012488;0,5;0;1;0,5;0,531468531468531
Elman;0,75;0,25;1000;3~1;no PCA;TwoWeeks;Day;Day;987,132187531958;0,5;0;1;0,5;0,516083916083916
MLP;1;0,25;1000;3~1;no PCA;TwoWeeks;Day;Day;1027,15948434495;0,5;0;1;0,5;0,534265734265734
Jordan;1;0,25;1000;3~1;no PCA;TwoWeeks;Day;Day;1007,74279705727;0,5;0;1;0,5;0,527272727272727
Elman;1;0,25;1000;3~1;no PCA;TwoWeeks;Day;Day;1012,99099645622;0,502923976608187;0,00584795321637427;1;0,5;0,528671328671329
MLP;0,25;0,5;1000;3~1;no PCA;TwoWeeks;Day;Day;1108,62404444654;0,491228070175439;0,0116959064327485;0,970760233918129;0,5;0,495104895104895
Jordan;0,25;0,5;1000;3~1;no PCA;TwoWeeks;Day;Day;1223,72474987999;0,476608187134503;0,0409356725146199;0,912280701754386;0,5;0,502097902097902
Elman;0,25;0,5;1000;3~1;no PCA;TwoWeeks;Day;Day;1093,03929972706;0,494152046783626;0,0760233918128655;0,912280701754386;0,5;0,513286713286713
MLP;0,5;0,5;1000;3~1;no PCA;TwoWeeks;Day;Day;1004,36716060087;0,5;0;1;0,5;0,513286713286713
Jordan;0,5;0,5;1000;3~1;no PCA;TwoWeeks;Day;Day;1125,82471068578;0,497076023391813;0,0233918128654971;0,970760233918129;0,5;0,52027972027972
Elman;0,5;0,5;1000;3~1;no PCA;TwoWeeks;Day;Day;1003,25214911756;0,485380116959064;0,0116959064327485;0,95906432748538;0,5;0,528671328671329
MLP;0,75;0,5;1000;3~1;no PCA;TwoWeeks;Day;Day;1074,02128412509;0,502923976608187;0,0233918128654971;0,982456140350877;0,5;0,514685314685315
Jordan;0,75;0,5;1000;3~1;no PCA;TwoWeeks;Day;Day;980,09188714242;0,5;0;1;0,5;0,531468531468531
Elman;0,75;0,5;1000;3~1;no PCA;TwoWeeks;Day;Day;980,128373767239;0,5;0;1;0,5;0,53986013986014
MLP;1;0,5;1000;3~1;no PCA;TwoWeeks;Day;Day;981,273749894121;0,5;0;1;0,5;0,532867132867133
Jordan;1;0,5;1000;3~1;no PCA;TwoWeeks;Day;Day;1091,41873214531;0,5;0,00584795321637427;0,994152046783626;0,5;0,525874125874126
Elman;1;0,5;1000;3~1;no PCA;TwoWeeks;Day;Day;1048,42805755579;0,497076023391813;0,0116959064327485;0,982456140350877;0,5;0,523076923076923
MLP;0,25;0,75;1000;3~1;no PCA;TwoWeeks;Day;Day;1896,22445320901;0,5;0;1;0,5;0,504895104895105
Jordan;0,25;0,75;1000;3~1;no PCA;TwoWeeks;Day;Day;2024,75817479788;0,5;0;1;0,5;0,497902097902098
Elman;0,25;0,75;1000;3~1;no PCA;TwoWeeks;Day;Day;1547,41824476341;0,45906432748538;0,140350877192982;0,777777777777778;0,5;0,495104895104895
MLP;0,5;0,75;1000;3~1;no PCA;TwoWeeks;Day;Day;1570,95278809746;0,5;0,00584795321637427;0,994152046783626;0,5;0,493706293706294
Jordan;0,5;0,75;1000;3~1;no PCA;TwoWeeks;Day;Day;1303,90100082111;0,5;0,00584795321637427;0,994152046783626;0,5;0,53986013986014
Elman;0,5;0,75;1000;3~1;no PCA;TwoWeeks;Day;Day;1354,14121631665;0,502923976608187;0,0701754385964912;0,935672514619883;0,5;0,488111888111888
MLP;0,75;0,75;1000;3~1;no PCA;TwoWeeks;Day;Day;1091,76064782723;0,5;0;1;0,5;0,503496503496504
Jordan;0,75;0,75;1000;3~1;no PCA;TwoWeeks;Day;Day;1449,93864188541;0,5;0;1;0,5;0,503496503496504
Elman;0,75;0,75;1000;3~1;no PCA;TwoWeeks;Day;Day;1109,02933909699;0,497076023391813;0,00584795321637427;0,988304093567251;0,5;0,53006993006993
MLP;1;0,75;1000;3~1;no PCA;TwoWeeks;Day;Day;2686,31965886972;0,502923976608187;0,00584795321637427;1;0,5;0,513286713286713
Jordan;1;0,75;1000;3~1;no PCA;TwoWeeks;Day;Day;1071,05462408692;0,494152046783626;0;0,988304093567251;0,5;0,525874125874126
Elman;1;0,75;1000;3~1;no PCA;TwoWeeks;Day;Day;1194,35813703602;0,505847953216374;0,0409356725146199;0,970760233918129;0,5;0,516083916083916
MLP;0,25;0;1000;10~1;no PCA;TwoWeeks;Day;Day;1025,718236468;0,5;0;1;0,5;0,527272727272727
Jordan;0,25;0;1000;10~1;no PCA;TwoWeeks;Day;Day;1020,60813493744;0,5;0;1;0,5;0,525874125874126
Elman;0,25;0;1000;10~1;no PCA;TwoWeeks;Day;Day;1024,14548859753;0,5;0;1;0,5;0,52027972027972
MLP;0,5;0;1000;10~1;no PCA;TwoWeeks;Day;Day;1023,27701493391;0,5;0;1;0,5;0,518881118881119
Jordan;0,5;0;1000;10~1;no PCA;TwoWeeks;Day;Day;1026,41117921879;0,497076023391813;0,00584795321637427;0,988304093567251;0,5;0,532867132867133
Elman;0,5;0;1000;10~1;no PCA;TwoWeeks;Day;Day;1017,71713614483;0,529239766081871;0,0760233918128655;0,982456140350877;0,5;0,525874125874126
MLP;0,75;0;1000;10~1;no PCA;TwoWeeks;Day;Day;1019,88646599089;0,5;0,00584795321637427;0,994152046783626;0,5;0,537062937062937
Jordan;0,75;0;1000;10~1;no PCA;TwoWeeks;Day;Day;1015,64766252484;0,5;0;1;0,5;0,535664335664336
Elman;0,75;0;1000;10~1;no PCA;TwoWeeks;Day;Day;1022,70334758191;0,497076023391813;0,0409356725146199;0,953216374269006;0,5;0,535664335664336
MLP;1;0;1000;10~1;no PCA;TwoWeeks;Day;Day;1024,09837795453;0,502923976608187;1;0,00584795321637427;0,5;0,537062937062937
Jordan;1;0;1000;10~1;no PCA;TwoWeeks;Day;Day;1016,74791779734;0,5;1;0;0,5;0,537062937062937
Elman;1;0;1000;10~1;no PCA;TwoWeeks;Day;Day;1029,10715556097;0,5;1;0;0,5;0,53986013986014
MLP;0,25;0,25;1000;10~1;no PCA;TwoWeeks;Day;Day;983,32165643916;0,461988304093567;0,0701754385964912;0,853801169590643;0,5;0,52027972027972
Jordan;0,25;0,25;1000;10~1;no PCA;TwoWeeks;Day;Day;969,23985185382;0,5;0,0116959064327485;0,988304093567251;0,5;0,527272727272727
Elman;0,25;0,25;1000;10~1;no PCA;TwoWeeks;Day;Day;958,607050636388;0,47953216374269;0,0526315789473684;0,906432748538012;0,5;0,518881118881119
MLP;0,5;0,25;1000;10~1;no PCA;TwoWeeks;Day;Day;985,819043745572;0,5;0,00584795321637427;0,994152046783626;0,5;0,535664335664336
Jordan;0,5;0,25;1000;10~1;no PCA;TwoWeeks;Day;Day;982,5169858642;0,5;0,00584795321637427;0,994152046783626;0,5;0,527272727272727
Elman;0,5;0,25;1000;10~1;no PCA;TwoWeeks;Day;Day;965,418959557275;0,5;0,00584795321637427;0,994152046783626;0,5;0,534265734265734
MLP;0,75;0,25;1000;10~1;no PCA;TwoWeeks;Day;Day;987,641092537104;0,491228070175439;0,0409356725146199;0,941520467836257;0,5;0,53006993006993
Jordan;0,75;0,25;1000;10~1;no PCA;TwoWeeks;Day;Day;981,31084641464;0,502923976608187;0,00584795321637427;1;0,5;0,524475524475524
Elman;0,75;0,25;1000;10~1;no PCA;TwoWeeks;Day;Day;976,674891771644;0,502923976608187;0,00584795321637427;1;0,5;0,535664335664336
MLP;1;0,25;1000;10~1;no PCA;TwoWeeks;Day;Day;996,230957773192;0,5;0,12280701754386;0,87719298245614;0,5;0,531468531468531
Jordan;1;0,25;1000;10~1;no PCA;TwoWeeks;Day;Day;992,99777298362;0,5;0,00584795321637427;0,994152046783626;0,5;0,534265734265734
Elman;1;0,25;1000;10~1;no PCA;TwoWeeks;Day;Day;981,498835847918;0,502923976608187;1;0,00584795321637427;0,5;0,534265734265734
MLP;0,25;0,5;1000;10~1;no PCA;TwoWeeks;Day;Day;1121,84062045667;0,485380116959064;0,0409356725146199;0,929824561403509;0,5;0,499300699300699
Jordan;0,25;0,5;1000;10~1;no PCA;TwoWeeks;Day;Day;1239,80743492378;0,505847953216374;0,0994152046783626;0,912280701754386;0,5;0,511888111888112
Elman;0,25;0,5;1000;10~1;no PCA;TwoWeeks;Day;Day;1116,72551728712;0,514619883040936;0,292397660818713;0,736842105263158;0,5;0,497902097902098
MLP;0,5;0,5;1000;10~1;no PCA;TwoWeeks;Day;Day;1009,09107125323;0,491228070175439;0;0,982456140350877;0,5;0,510489510489511
Jordan;0,5;0,5;1000;10~1;no PCA;TwoWeeks;Day;Day;1006,41546764135;0,488304093567251;0,00584795321637427;0,970760233918129;0,5;0,516083916083916
Elman;0,5;0,5;1000;10~1;no PCA;TwoWeeks;Day;Day;1030,71813606004;0,555555555555556;0,362573099415205;0,748538011695906;0,5;0,524475524475524
MLP;0,75;0,5;1000;10~1;no PCA;TwoWeeks;Day;Day;983,807067833595;0,494152046783626;0;0,988304093567251;0,5;0,521678321678322
Jordan;0,75;0,5;1000;10~1;no PCA;TwoWeeks;Day;Day;990,249877530874;0,488304093567251;0,00584795321637427;0,970760233918129;0,5;0,531468531468531
Elman;0,75;0,5;1000;10~1;no PCA;TwoWeeks;Day;Day;997,301736290718;0,494152046783626;0,0701754385964912;0,91812865497076;0,5;0,527272727272727
MLP;1;0,5;1000;10~1;no PCA;TwoWeeks;Day;Day;979,050899142621;0,497076023391813;0;0,994152046783626;0,5;0,531468531468531
Jordan;1;0,5;1000;10~1;no PCA;TwoWeeks;Day;Day;984,645727081823;0,47953216374269;0,0292397660818713;0,929824561403509;0,5;0,537062937062937
Elman;1;0,5;1000;10~1;no PCA;TwoWeeks;Day;Day;985,520619736298;0,494152046783626;0,00584795321637427;0,982456140350877;0,5;0,527272727272727
MLP;0,25;0,75;1000;10~1;no PCA;TwoWeeks;Day;Day;1888,51667276402;0,497076023391813;0,0116959064327485;0,982456140350877;0,5;0,506293706293706
Jordan;0,25;0,75;1000;10~1;no PCA;TwoWeeks;Day;Day;2014,69469953101;0,5;0;1;0,5;0,502097902097902
Elman;0,25;0,75;1000;10~1;no PCA;TwoWeeks;Day;Day;1853,44532806066;0,491228070175439;0,181286549707602;0,801169590643275;0,5;0,506293706293706
MLP;0,5;0,75;1000;10~1;no PCA;TwoWeeks;Day;Day;1557,50463974039;0,502923976608187;0,0116959064327485;0,994152046783626;0,5;0,492307692307692
Jordan;0,5;0,75;1000;10~1;no PCA;TwoWeeks;Day;Day;1652,26539653388;0,5;0;1;0,5;0,493706293706294
Elman;0,5;0,75;1000;10~1;no PCA;TwoWeeks;Day;Day;1505,5929183459;0,532163742690059;0,257309941520468;0,807017543859649;0,5;0,497902097902098
MLP;0,75;0,75;1000;10~1;no PCA;TwoWeeks;Day;Day;1408,9387289324;0,497076023391813;0,0116959064327485;0,982456140350877;0,5;0,507692307692308
Jordan;0,75;0,75;1000;10~1;no PCA;TwoWeeks;Day;Day;1461,4827929859;0,5;0;1;0,5;0,504895104895105
Elman;0,75;0,75;1000;10~1;no PCA;TwoWeeks;Day;Day;1386,98889944773;0,535087719298246;0,222222222222222;0,847953216374269;0,5;0,513286713286713
MLP;1;0,75;1000;10~1;no PCA;TwoWeeks;Day;Day;1321,96307351826;0,5;0,00584795321637427;0,994152046783626;0,5;0,513286713286713
Jordan;1;0,75;1000;10~1;no PCA;TwoWeeks;Day;Day;1362,81826290245;0,5;0,00584795321637427;0,994152046783626;0,5;0,514685314685315
Elman;1;0,75;1000;10~1;no PCA;TwoWeeks;Day;Day;1298,04223643512;0,543859649122807;0,169590643274854;0,91812865497076;0,5;0,523076923076923
MLP;0,25;0;1000;30~1;no PCA;TwoWeeks;Day;Day;1032,38645086288;0,5;0,941520467836257;0,0584795321637427;0,5;0,535664335664336
Jordan;0,25;0;1000;30~1;no PCA;TwoWeeks;Day;Day;1030,06226259982;0,505847953216374;0,0116959064327485;1;0,5;0,524475524475524
Elman;0,25;0;1000;30~1;no PCA;TwoWeeks;Day;Day;1057,530506998;0,523391812865497;0,175438596491228;0,871345029239766;0,5;0,525874125874126
MLP;0,5;0;1000;30~1;no PCA;TwoWeeks;Day;Day;1025,15751057165;0,5;1;0;0,5;0,532867132867133
Jordan;0,5;0;1000;30~1;no PCA;TwoWeeks;Day;Day;1032,15819661421;0,5;1;0;0,5;0,534265734265734
Elman;0,5;0;1000;30~1;no PCA;TwoWeeks;Day;Day;1039,89711635391;0,505847953216374;1;0,0116959064327485;0,5;0,523076923076923
MLP;0,75;0;1000;30~1;no PCA;TwoWeeks;Day;Day;1030,67819663624;0,5;1;0;0,5;0,531468531468531
Jordan;0,75;0;1000;30~1;no PCA;TwoWeeks;Day;Day;1024,46771285642;0,5;1;0;0,5;0,532867132867133
Elman;0,75;0;1000;30~1;no PCA;TwoWeeks;Day;Day;1047,59633732256;0,5;1;0;0,5;0,528671328671329
MLP;1;0;1000;30~1;no PCA;TwoWeeks;Day;Day;1027,19356454808;0,5;1;0;0,5;0,537062937062937
Jordan;1;0;1000;30~1;no PCA;TwoWeeks;Day;Day;1026,09731443248;0,5;1;0;0,5;0,521678321678322
Elman;1;0;1000;30~1;no PCA;TwoWeeks;Day;Day;1065,78154412746;0,5;1;0;0,5;0,527272727272727
MLP;0,25;0,25;1000;30~1;no PCA;TwoWeeks;Day;Day;981,691975296143;0,5;0,953216374269006;0,0467836257309941;0,5;0,525874125874126
Jordan;0,25;0,25;1000;30~1;no PCA;TwoWeeks;Day;Day;986,154577092979;0,505847953216374;0,982456140350877;0,0292397660818713;0,5;0,521678321678322
Elman;0,25;0,25;1000;30~1;no PCA;TwoWeeks;Day;Day;1012,39981224042;0,497076023391813;0,0584795321637427;0,935672514619883;0,5;0,524475524475524
MLP;0,5;0,25;1000;30~1;no PCA;TwoWeeks;Day;Day;978,722005295721;0,502923976608187;0,994152046783626;0,0116959064327485;0,5;0,53006993006993
Jordan;0,5;0,25;1000;30~1;no PCA;TwoWeeks;Day;Day;973,020411157982;0,494152046783626;0,941520467836257;0,0467836257309941;0,5;0,52027972027972
Elman;0,5;0,25;1000;30~1;no PCA;TwoWeeks;Day;Day;991,808237284629;0,497076023391813;0,00584795321637427;0,988304093567251;0,5;0,53986013986014
MLP;0,75;0,25;1000;30~1;no PCA;TwoWeeks;Day;Day;982,263267833767;0,508771929824561;1;0,0175438596491228;0,5;0,518881118881119
Jordan;0,75;0,25;1000;30~1;no PCA;TwoWeeks;Day;Day;979,311695410807;0,508771929824561;1;0,0175438596491228;0,5;0,53006993006993
Elman;0,75;0,25;1000;30~1;no PCA;TwoWeeks;Day;Day;984,229812589086;0,497076023391813;0,00584795321637427;0,988304093567251;0,5;0,546853146853147
MLP;1;0,25;1000;30~1;no PCA;TwoWeeks;Day;Day;996,264271922882;0,497076023391813;0,923976608187134;0,0701754385964912;0,5;0,514685314685315
Jordan;1;0,25;1000;30~1;no PCA;TwoWeeks;Day;Day;983,373280824989;0,5;1;0;0,5;0,521678321678322
Elman;1;0,25;1000;30~1;no PCA;TwoWeeks;Day;Day;988,359480743715;0,52046783625731;0,16374269005848;0,87719298245614;0,5;0,53006993006993
MLP;0,25;0,5;1000;30~1;no PCA;TwoWeeks;Day;Day;1107,93110369776;0,400584795321637;0,380116959064327;0,421052631578947;0,5;0,504895104895105
Jordan;0,25;0,5;1000;30~1;no PCA;TwoWeeks;Day;Day;1157,83048497746;0,45906432748538;0,754385964912281;0,16374269005848;0,5;0,495104895104895
Elman;0,25;0,5;1000;30~1;no PCA;TwoWeeks;Day;Day;1443,0796352108;0,473684210526316;0,064327485380117;0,883040935672515;0,5;0,509090909090909
MLP;0,5;0,5;1000;30~1;no PCA;TwoWeeks;Day;Day;1015,29323928921;0,464912280701754;0,690058479532164;0,239766081871345;0,5;0,507692307692308
Jordan;0,5;0,5;1000;30~1;no PCA;TwoWeeks;Day;Day;1022,76250869484;0,461988304093567;0,719298245614035;0,204678362573099;0,5;0,516083916083916
Elman;0,5;0,5;1000;30~1;no PCA;TwoWeeks;Day;Day;1076,95463897631;0,538011695906433;0,730994152046784;0,345029239766082;0,5;0,534265734265734
MLP;0,75;0,5;1000;30~1;no PCA;TwoWeeks;Day;Day;984,878728451228;0,450292397660819;0,087719298245614;0,812865497076023;0,5;0,516083916083916
Jordan;0,75;0,5;1000;30~1;no PCA;TwoWeeks;Day;Day;984,012781988616;0,467836257309941;0,783625730994152;0,152046783625731;0,5;0,523076923076923
Elman;0,75;0,5;1000;30~1;no PCA;TwoWeeks;Day;Day;1044,85491715217;0,485380116959064;0,0701754385964912;0,900584795321637;0,5;0,531468531468531
MLP;1;0,5;1000;30~1;no PCA;TwoWeeks;Day;Day;1036,22276771726;0,5;1;0;0,5;0,532867132867133
Jordan;1;0,5;1000;30~1;no PCA;TwoWeeks;Day;Day;984,746724534135;0,461988304093567;0,0233918128654971;0,900584795321637;0,5;0,535664335664336
Elman;1;0,5;1000;30~1;no PCA;TwoWeeks;Day;Day;1062,90597528713;0,505847953216374;0,134502923976608;0,87719298245614;0,5;0,523076923076923
