User:;Maciej
IndexName:;WIG20Closing
StartDate:;2015-01-26 22:50:28
CalculationTime:;03:11:18
TestCasesNumber:;2
ProportionalDivisionTrainingTestData:;70
networkType;learningCoefficient;inertiaCoefficient;iterationNumber;neuronStructure;maxInputColumns;windowLength;density;step;resultError;TestCorrectDirectionPredictionsRate;TestCorrectDownPredictionsRate;TestCorrectUpPredictionsRate;Trend;LastTrainingCorrectDirectionPredictionsRate
Jordan;0,5;1;1000;30~1;no PCA;Month;Day;Day;4677,6028361569;0,516224188790561;0,155882352941176;0,878698224852071;0,501474926253687;0,524682651622003
MLP;0,75;1;1000;30~1;no PCA;Month;Day;Day;3861,75736081701;0,497050147492625;0,0205882352941176;0,976331360946746;0,501474926253687;0,50916784203103
Elman;0,75;1;1000;30~1;no PCA;Month;Day;Day;1593,30792326887;0,536873156342183;0,873529411764706;0,198224852071006;0,501474926253687;0,514809590973202
Jordan;0,75;1;1000;30~1;no PCA;Month;Day;Day;3889,12243945442;0,504424778761062;0,0294117647058824;0,982248520710059;0,501474926253687;0,505641748942172
MLP;1;1;1000;30~1;no PCA;Month;Day;Day;3327,93869342686;0,501474926253687;0,0117647058823529;0,994082840236686;0,501474926253687;0,502820874471086
Elman;1;1;1000;30~1;no PCA;Month;Day;Day;2513,86053298476;0,520648967551622;0,129411764705882;0,914201183431953;0,501474926253687;0,511283497884344
Jordan;1;1;1000;30~1;no PCA;Month;Day;Day;3332,9458151831;0,504424778761062;0,0176470588235294;0,994082840236686;0,501474926253687;0,505641748942172
MLP;0,25;1;1000;3~3~1;no PCA;Month;Day;Day;12762,1465193966;0,551622418879056;0,282352941176471;0,822485207100592;0,501474926253687;0,516925246826516
Elman;0,25;1;1000;3~3~1;no PCA;Month;Day;Day;2453,14223261577;0,539823008849557;0,405882352941176;0,674556213017751;0,501474926253687;0,509873060648801
Jordan;0,25;1;1000;3~3~1;no PCA;Month;Day;Day;11124,4540863207;0,508849557522124;0,847058823529412;0,168639053254438;0,501474926253687;0,528913963328632
MLP;0,5;1;1000;3~3~1;no PCA;Month;Day;Day;5911,25484549805;0,530973451327434;0,611764705882353;0,449704142011834;0,501474926253687;0,52327221438646
Elman;0,5;1;1000;3~3~1;no PCA;Month;Day;Day;1538,69185687698;0,542772861356932;0,320588235294118;0,766272189349112;0,501474926253687;0,525387870239774
Jordan;0,5;1;1000;3~3~1;no PCA;Month;Day;Day;6326,59471536082;0,532448377581121;0,170588235294118;0,896449704142012;0,501474926253687;0,509873060648801
MLP;0,75;1;1000;3~3~1;no PCA;Month;Day;Day;5260,68063100338;0,585545722713864;0,744117647058824;0,42603550295858;0,501474926253687;0,527503526093089
Elman;0,75;1;1000;3~3~1;no PCA;Month;Day;Day;1142,47453083661;0,533923303834808;0,185294117647059;0,884615384615385;0,501474926253687;0,53737658674189
Jordan;0,75;1;1000;3~3~1;no PCA;Month;Day;Day;5359,88005712315;0,548672566371681;0,252941176470588;0,846153846153846;0,501474926253687;0,509873060648801
MLP;1;1;1000;3~3~1;no PCA;Month;Day;Day;4248,80594418293;0,569321533923304;0,391176470588235;0,748520710059172;0,501474926253687;0,534555712270804
Elman;1;1;1000;3~3~1;no PCA;Month;Day;Day;1130,96299835125;0,52212389380531;0,164705882352941;0,881656804733728;0,501474926253687;0,543723554301834
Jordan;1;1;1000;3~3~1;no PCA;Month;Day;Day;3122,61528759847;0,545722713864307;0,238235294117647;0,855029585798817;0,501474926253687;0,523977433004231
MLP;0,25;1;1000;10~10~1;no PCA;Month;Day;Day;5879,62805518952;0,488200589970501;0,429411764705882;0,547337278106509;0,501474926253687;0,510578279266573
Elman;0,25;1;1000;10~10~1;no PCA;Month;Day;Day;2160,76209379992;0,526548672566372;0,285294117647059;0,769230769230769;0,501474926253687;0,523977433004231
Jordan;0,25;1;1000;10~10~1;no PCA;Month;Day;Day;6816,74063674068;0,519174041297935;0,335294117647059;0,70414201183432;0,501474926253687;0,522566995768688
MLP;0,5;1;1000;10~10~1;no PCA;Month;Day;Day;5354,59217344415;0,53834808259587;0,194117647058824;0,884615384615385;0,501474926253687;0,514809590973202
Elman;0,5;1;1000;10~10~1;no PCA;Month;Day;Day;1448,24759847463;0,495575221238938;0,0235294117647059;0,970414201183432;0,501474926253687;0,518335684062059
Jordan;0,5;1;1000;10~10~1;no PCA;Month;Day;Day;5900,0554747834;0,553097345132743;0,244117647058824;0,863905325443787;0,501474926253687;0,50916784203103
MLP;0,75;1;1000;10~10~1;no PCA;Month;Day;Day;3087,93613309169;0,563421828908555;0,3;0,828402366863905;0,501474926253687;0,521861777150917
Elman;0,75;1;1000;10~10~1;no PCA;Month;Day;Day;1439,92745826758;0,526548672566372;0,341176470588235;0,71301775147929;0,501474926253687;0,524682651622003
Jordan;0,75;1;1000;10~10~1;no PCA;Month;Day;Day;3967,24954371575;0,528023598820059;0,232352941176471;0,825443786982249;0,501474926253687;0,52327221438646
MLP;1;1;1000;10~10~1;no PCA;Month;Day;Day;3711,57120126037;0,52212389380531;0,123529411764706;0,923076923076923;0,501474926253687;0,533145275035261
Elman;1;1;1000;10~10~1;no PCA;Month;Day;Day;1301,00584633584;0,530973451327434;0,158823529411765;0,905325443786982;0,501474926253687;0,513399153737659
Jordan;1;1;1000;10~10~1;no PCA;Month;Day;Day;3743,29576268324;0,548672566371681;0,541176470588235;0,556213017751479;0,501474926253687;0,516220028208745
MLP;0,25;1;1000;30~30~1;no PCA;Month;Day;Day;7135,42728113582;0,526548672566372;0,582352941176471;0,470414201183432;0,501474926253687;0,52820874471086
Elman;0,25;1;1000;30~30~1;no PCA;Month;Day;Day;3921,36177909416;0,5;0,5;0,5;0,501474926253687;0,52820874471086
Jordan;0,25;1;1000;30~30~1;no PCA;Month;Day;Day;5980,05438537301;0,520648967551622;0,194117647058824;0,849112426035503;0,501474926253687;0,518335684062059
MLP;0,5;1;1000;30~30~1;no PCA;Month;Day;Day;4305,31724879626;0,558997050147493;0,758823529411765;0,357988165680473;0,501474926253687;0,518335684062059
Elman;0,5;1;1000;30~30~1;no PCA;Month;Day;Day;2488,6940093524;0,553097345132743;0,332352941176471;0,775147928994083;0,501474926253687;0,533145275035261
Jordan;0,5;1;1000;30~30~1;no PCA;Month;Day;Day;4958,05866859987;0,525073746312684;0,594117647058824;0,455621301775148;0,501474926253687;0,523977433004231
MLP;0,75;1;1000;30~30~1;no PCA;Month;Day;Day;3502,39516466165;0,495575221238938;0,144117647058824;0,849112426035503;0,501474926253687;0,521861777150917
Elman;0,75;1;1000;30~30~1;no PCA;Month;Day;Day;3364,02127002405;0,548672566371681;0,288235294117647;0,810650887573964;0,501474926253687;0,51410437235543
Jordan;0,75;1;1000;30~30~1;no PCA;Month;Day;Day;3848,00009045656;0,514749262536873;0,511764705882353;0,517751479289941;0,501474926253687;0,502820874471086
MLP;1;1;1000;30~30~1;no PCA;Month;Day;Day;2738,50955735189;0,514749262536873;0,497058823529412;0,532544378698225;0,501474926253687;0,523977433004231
Elman;1;1;1000;30~30~1;no PCA;Month;Day;Day;2360,46412470012;0,56047197640118;0,329411764705882;0,792899408284024;0,501474926253687;0,510578279266573
Jordan;1;1;1000;30~30~1;no PCA;Month;Day;Day;3377,55340763245;0,53834808259587;0,261764705882353;0,816568047337278;0,501474926253687;0,505641748942172
