User:;Maciej
IndexName:;WIG20Closing
StartDate:;2015-01-20 00:01:13
CalculationTime:;05:27:58
TestCasesNumber:;1
ProportionalDivisionTrainingTestData:;70
networkType;learningCoefficient;inertiaCoefficient;iterationNumber;neuronStructure;maxInputColumns;windowLength;density;step;resultError;TestCorrectDirectionPredictionsRate;TestCorrectDownPredictionsRate;TestCorrectUpPredictionsRate;Trend;LastTrainingCorrectDirectionPredictionsRate
Jordan;0,75;0,5;1000;3~1;no PCA;Week;Day;Day;970,117909715096;0,534883720930233;0,377906976744186;0,691860465116279;0,5;0,520891364902507
Elman;0,75;0,5;1000;3~1;no PCA;Week;Day;Day;973,382753153423;0,540697674418605;0,383720930232558;0,697674418604651;0,5;0,512534818941504
MLP;1;0,5;1000;3~1;no PCA;Week;Day;Day;988,218078227178;0,555232558139535;0,395348837209302;0,715116279069767;0,5;0,518105849582173
Jordan;1;0,5;1000;3~1;no PCA;Week;Day;Day;988,1198777973;0,558139534883721;0,418604651162791;0,697674418604651;0,5;0,525069637883008
Elman;1;0,5;1000;3~1;no PCA;Week;Day;Day;987,092660136181;0,555232558139535;0,395348837209302;0,715116279069767;0,5;0,520891364902507
MLP;0,25;0,75;1000;3~1;no PCA;Week;Day;Day;993,03078903662;0,561046511627907;0,674418604651163;0,447674418604651;0,5;0,518105849582173
Jordan;0,25;0,75;1000;3~1;no PCA;Week;Day;Day;1013,5853246034;0,558139534883721;0,709302325581395;0,406976744186047;0,5;0,494428969359331
Elman;0,25;0,75;1000;3~1;no PCA;Week;Day;Day;1044,10869304313;0,569767441860465;0,697674418604651;0,441860465116279;0,5;0,50974930362117
MLP;0,5;0,75;1000;3~1;no PCA;Week;Day;Day;964,543337762398;0,549418604651163;0,459302325581395;0,63953488372093;0,5;0,518105849582173
Jordan;0,5;0,75;1000;3~1;no PCA;Week;Day;Day;974,278260259185;0,531976744186046;0,465116279069767;0,598837209302326;0,5;0,527855153203343
Elman;0,5;0,75;1000;3~1;no PCA;Week;Day;Day;1000,34492035979;0,558139534883721;0,523255813953488;0,593023255813954;0,5;0,512534818941504
MLP;0,75;0,75;1000;3~1;no PCA;Week;Day;Day;968,8440094758;0,549418604651163;0,406976744186047;0,691860465116279;0,5;0,506963788300836
Jordan;0,75;0,75;1000;3~1;no PCA;Week;Day;Day;1001,83250566289;0,552325581395349;0,488372093023256;0,616279069767442;0,5;0,51949860724234
Elman;0,75;0,75;1000;3~1;no PCA;Week;Day;Day;995,742559767802;0,558139534883721;0,436046511627907;0,680232558139535;0,5;0,536211699164345
MLP;1;0,75;1000;3~1;no PCA;Week;Day;Day;975,751404076026;0,526162790697674;0,348837209302326;0,703488372093023;0,5;0,512534818941504
Jordan;1;0,75;1000;3~1;no PCA;Week;Day;Day;985,931480910566;0,555232558139535;0,418604651162791;0,691860465116279;0,5;0,532033426183844
Elman;1;0,75;1000;3~1;no PCA;Week;Day;Day;987,009702071576;0,549418604651163;0,401162790697674;0,697674418604651;0,5;0,51949860724234
MLP;0,25;0;1000;10~1;no PCA;Week;Day;Day;1050,3810679357;0,546511627906977;0,290697674418605;0,802325581395349;0,5;0,502785515320334
Jordan;0,25;0;1000;10~1;no PCA;Week;Day;Day;1000,33710620202;0,552325581395349;0,313953488372093;0,790697674418605;0,5;0,51949860724234
Elman;0,25;0;1000;10~1;no PCA;Week;Day;Day;1030,23606870543;0,561046511627907;0,319767441860465;0,802325581395349;0,5;0,502785515320334
MLP;0,5;0;1000;10~1;no PCA;Week;Day;Day;1003,51703753519;0,549418604651163;0,27906976744186;0,819767441860465;0,5;0,51949860724234
Jordan;0,5;0;1000;10~1;no PCA;Week;Day;Day;1007,78045241873;0,558139534883721;0,296511627906977;0,819767441860465;0,5;0,506963788300836
Elman;0,5;0;1000;10~1;no PCA;Week;Day;Day;1017,48734884546;0,558139534883721;0,308139534883721;0,808139534883721;0,5;0,518105849582173
MLP;0,75;0;1000;10~1;no PCA;Week;Day;Day;1011,71748398782;0,552325581395349;0,296511627906977;0,808139534883721;0,5;0,515320334261838
Jordan;0,75;0;1000;10~1;no PCA;Week;Day;Day;1002,01022241508;0,555232558139535;0,296511627906977;0,813953488372093;0,5;0,518105849582173
Elman;0,75;0;1000;10~1;no PCA;Week;Day;Day;1016,89553213052;0,558139534883721;0,319767441860465;0,796511627906977;0,5;0,527855153203343
MLP;1;0;1000;10~1;no PCA;Week;Day;Day;1005,26152341956;0,552325581395349;0,296511627906977;0,808139534883721;0,5;0,516713091922006
Jordan;1;0;1000;10~1;no PCA;Week;Day;Day;1006,30252515798;0,563953488372093;0,319767441860465;0,808139534883721;0,5;0,512534818941504
Elman;1;0;1000;10~1;no PCA;Week;Day;Day;1031,37730568327;0,566860465116279;0,337209302325581;0,796511627906977;0,5;0,527855153203343
MLP;0,25;0,25;1000;10~1;no PCA;Week;Day;Day;1075,70474090259;0,540697674418605;0,569767441860465;0,511627906976744;0,5;0,516713091922006
Jordan;0,25;0,25;1000;10~1;no PCA;Week;Day;Day;966,603580983309;0,540697674418605;0,546511627906977;0,534883720930233;0,5;0,527855153203343
Elman;0,25;0,25;1000;10~1;no PCA;Week;Day;Day;965,289425103697;0,534883720930233;0,511627906976744;0,558139534883721;0,5;0,520891364902507
MLP;0,5;0,25;1000;10~1;no PCA;Week;Day;Day;1034,58746904957;0,563953488372093;0,441860465116279;0,686046511627907;0,5;0,520891364902507
Jordan;0,5;0,25;1000;10~1;no PCA;Week;Day;Day;984,04217768944;0,549418604651163;0,418604651162791;0,680232558139535;0,5;0,515320334261838
Elman;0,5;0,25;1000;10~1;no PCA;Week;Day;Day;972,9002392574;0,555232558139535;0,418604651162791;0,691860465116279;0,5;0,513927576601671
MLP;0,75;0,25;1000;10~1;no PCA;Week;Day;Day;1004,95716973365;0,549418604651163;0,372093023255814;0,726744186046512;0,5;0,512534818941504
Jordan;0,75;0,25;1000;10~1;no PCA;Week;Day;Day;994,534238945565;0,555232558139535;0,383720930232558;0,726744186046512;0,5;0,516713091922006
Elman;0,75;0,25;1000;10~1;no PCA;Week;Day;Day;993,315560801325;0,566860465116279;0,38953488372093;0,744186046511628;0,5;0,50974930362117
MLP;1;0,25;1000;10~1;no PCA;Week;Day;Day;1003,09125547073;0,552325581395349;0,354651162790698;0,75;0,5;0,516713091922006
Jordan;1;0,25;1000;10~1;no PCA;Week;Day;Day;993,11183060724;0,561046511627907;0,377906976744186;0,744186046511628;0,5;0,515320334261838
Elman;1;0,25;1000;10~1;no PCA;Week;Day;Day;1006,50711238294;0,561046511627907;0,372093023255814;0,75;0,5;0,526462395543176
MLP;0,25;0,5;1000;10~1;no PCA;Week;Day;Day;971,155778063756;0,526162790697674;0,593023255813954;0,459302325581395;0,5;0,511142061281337
Jordan;0,25;0,5;1000;10~1;no PCA;Week;Day;Day;968,092675675038;0,552325581395349;0,633720930232558;0,47093023255814;0,5;0,518105849582173
Elman;0,25;0,5;1000;10~1;no PCA;Week;Day;Day;1009,08395859583;0,561046511627907;0,686046511627907;0,436046511627907;0,5;0,513927576601671
MLP;0,5;0,5;1000;10~1;no PCA;Week;Day;Day;965,448902139423;0,529069767441861;0,430232558139535;0,627906976744186;0,5;0,518105849582173
Jordan;0,5;0,5;1000;10~1;no PCA;Week;Day;Day;960,297773460697;0,540697674418605;0,441860465116279;0,63953488372093;0,5;0,523676880222841
Elman;0,5;0,5;1000;10~1;no PCA;Week;Day;Day;976,748969044013;0,558139534883721;0,505813953488372;0,61046511627907;0,5;0,523676880222841
MLP;0,75;0,5;1000;10~1;no PCA;Week;Day;Day;964,552646638695;0,546511627906977;0,418604651162791;0,674418604651163;0,5;0,527855153203343
Jordan;0,75;0,5;1000;10~1;no PCA;Week;Day;Day;968,840350447098;0,546511627906977;0,412790697674419;0,680232558139535;0,5;0,51949860724234
Elman;0,75;0,5;1000;10~1;no PCA;Week;Day;Day;983,336031671412;0,552325581395349;0,476744186046512;0,627906976744186;0,5;0,513927576601671
MLP;1;0,5;1000;10~1;no PCA;Week;Day;Day;977,398173028595;0,543604651162791;0,38953488372093;0,697674418604651;0,5;0,522284122562674
Jordan;1;0,5;1000;10~1;no PCA;Week;Day;Day;971,316463894894;0,561046511627907;0,430232558139535;0,691860465116279;0,5;0,530640668523677
Elman;1;0,5;1000;10~1;no PCA;Week;Day;Day;990,297068544166;0,563953488372093;0,436046511627907;0,691860465116279;0,5;0,498607242339833
MLP;0,25;0,75;1000;10~1;no PCA;Week;Day;Day;1047,80465306504;0,540697674418605;0,761627906976744;0,319767441860465;0,5;0,501392757660167
Jordan;0,25;0,75;1000;10~1;no PCA;Week;Day;Day;1101,40995539601;0,537790697674419;0,773255813953488;0,302325581395349;0,5;0,504178272980501
Elman;0,25;0,75;1000;10~1;no PCA;Week;Day;Day;1169,24487158959;0,540697674418605;0,697674418604651;0,383720930232558;0,5;0,497214484679666
MLP;0,5;0,75;1000;10~1;no PCA;Week;Day;Day;977,114219408832;0,537790697674419;0,540697674418605;0,534883720930233;0,5;0,506963788300836
Jordan;0,5;0,75;1000;10~1;no PCA;Week;Day;Day;1002,6404908657;0,561046511627907;0,604651162790698;0,517441860465116;0,5;0,50974930362117
Elman;0,5;0,75;1000;10~1;no PCA;Week;Day;Day;1040,83670362802;0,566860465116279;0,61046511627907;0,523255813953488;0,5;0,518105849582173
MLP;0,75;0,75;1000;10~1;no PCA;Week;Day;Day;967,014047305447;0,549418604651163;0,430232558139535;0,668604651162791;0,5;0,513927576601671
Jordan;0,75;0,75;1000;10~1;no PCA;Week;Day;Day;980,46105382287;0,549418604651163;0,441860465116279;0,656976744186046;0,5;0,506963788300836
Elman;0,75;0,75;1000;10~1;no PCA;Week;Day;Day;1063,96083833556;0,555232558139535;0,453488372093023;0,656976744186046;0,5;0,505571030640669
MLP;1;0,75;1000;10~1;no PCA;Week;Day;Day;972,820596083676;0,555232558139535;0,418604651162791;0,691860465116279;0,5;0,50974930362117
Jordan;1;0,75;1000;10~1;no PCA;Week;Day;Day;983,784148988924;0,558139534883721;0,430232558139535;0,686046511627907;0,5;0,523676880222841
Elman;1;0,75;1000;10~1;no PCA;Week;Day;Day;1046,53980670618;0,555232558139535;0,418604651162791;0,691860465116279;0,5;0,511142061281337
MLP;0,25;0;1000;30~1;no PCA;Week;Day;Day;1047,50228110684;0,552325581395349;0,308139534883721;0,796511627906977;0,5;0,505571030640669
Jordan;0,25;0;1000;30~1;no PCA;Week;Day;Day;1044,38648728819;0,552325581395349;0,308139534883721;0,796511627906977;0,5;0,506963788300836
Elman;0,25;0;1000;30~1;no PCA;Week;Day;Day;1059,52032325381;0,555232558139535;0,319767441860465;0,790697674418605;0,5;0,506963788300836
MLP;0,5;0;1000;30~1;no PCA;Week;Day;Day;1072,06957978538;0,566860465116279;0,325581395348837;0,808139534883721;0,5;0,508356545961003
Jordan;0,5;0;1000;30~1;no PCA;Week;Day;Day;1056,66778963941;0,563953488372093;0,325581395348837;0,802325581395349;0,5;0,512534818941504
Elman;0,5;0;1000;30~1;no PCA;Week;Day;Day;1044,65961721857;0,558139534883721;0,313953488372093;0,802325581395349;0,5;0,532033426183844
MLP;0,75;0;1000;30~1;no PCA;Week;Day;Day;1056,61766498374;0,566860465116279;0,331395348837209;0,802325581395349;0,5;0,508356545961003
Jordan;0,75;0;1000;30~1;no PCA;Week;Day;Day;1020,76626305593;0,563953488372093;0,325581395348837;0,802325581395349;0,5;0,516713091922006
Elman;0,75;0;1000;30~1;no PCA;Week;Day;Day;1055,38258627947;0,552325581395349;0,325581395348837;0,779069767441861;0,5;0,52924791086351
MLP;1;0;1000;30~1;no PCA;Week;Day;Day;1030,32548268652;0,561046511627907;0,319767441860465;0,802325581395349;0,5;0,516713091922006
Jordan;1;0;1000;30~1;no PCA;Week;Day;Day;1017,11012825889;0,563953488372093;0,319767441860465;0,808139534883721;0,5;0,513927576601671
Elman;1;0;1000;30~1;no PCA;Week;Day;Day;1069,93754028059;0,566860465116279;0,354651162790698;0,779069767441861;0,5;0,532033426183844
MLP;0,25;0,25;1000;30~1;no PCA;Week;Day;Day;1067,34295331258;0,537790697674419;0,598837209302326;0,476744186046512;0,5;0,522284122562674
Jordan;0,25;0,25;1000;30~1;no PCA;Week;Day;Day;1064,35672185957;0,552325581395349;0,662790697674419;0,441860465116279;0,5;0,525069637883008
Elman;0,25;0,25;1000;30~1;no PCA;Week;Day;Day;992,091527796303;0,555232558139535;0,674418604651163;0,436046511627907;0,5;0,512534818941504
MLP;0,5;0,25;1000;30~1;no PCA;Week;Day;Day;1029,63127617334;0,546511627906977;0,430232558139535;0,662790697674419;0,5;0,530640668523677
Jordan;0,5;0,25;1000;30~1;no PCA;Week;Day;Day;1021,66805012385;0,555232558139535;0,436046511627907;0,674418604651163;0,5;0,522284122562674
Elman;0,5;0,25;1000;30~1;no PCA;Week;Day;Day;981,363282405539;0,555232558139535;0,488372093023256;0,622093023255814;0,5;0,520891364902507
MLP;0,75;0,25;1000;30~1;no PCA;Week;Day;Day;1009,84175697307;0,561046511627907;0,401162790697674;0,720930232558139;0,5;0,512534818941504
Jordan;0,75;0,25;1000;30~1;no PCA;Week;Day;Day;1004,03811892703;0,563953488372093;0,412790697674419;0,715116279069767;0,5;0,515320334261838
Elman;0,75;0,25;1000;30~1;no PCA;Week;Day;Day;995,44333729562;0,563953488372093;0,459302325581395;0,668604651162791;0,5;0,50974930362117
MLP;1;0,25;1000;30~1;no PCA;Week;Day;Day;1009,41575793867;0,566860465116279;0,38953488372093;0,744186046511628;0,5;0,516713091922006
Jordan;1;0,25;1000;30~1;no PCA;Week;Day;Day;1000,76187529642;0,561046511627907;0,383720930232558;0,738372093023256;0,5;0,51949860724234
Elman;1;0,25;1000;30~1;no PCA;Week;Day;Day;1008,17607162473;0,561046511627907;0,447674418604651;0,674418604651163;0,5;0,515320334261838
MLP;0,25;0,5;1000;30~1;no PCA;Week;Day;Day;972,026935891755;0,505813953488372;0,569767441860465;0,441860465116279;0,5;0,515320334261838
Jordan;0,25;0,5;1000;30~1;no PCA;Week;Day;Day;981,690890404876;0,549418604651163;0,738372093023256;0,36046511627907;0,5;0,497214484679666
Elman;0,25;0,5;1000;30~1;no PCA;Week;Day;Day;1139,92272086913;0,552325581395349;0,703488372093023;0,401162790697674;0,5;0,51949860724234
MLP;0,5;0,5;1000;30~1;no PCA;Week;Day;Day;966,939675944379;0,529069767441861;0,447674418604651;0,61046511627907;0,5;0,526462395543176
Jordan;0,5;0,5;1000;30~1;no PCA;Week;Day;Day;968,43183106474;0,529069767441861;0,494186046511628;0,563953488372093;0,5;0,516713091922006
Elman;0,5;0,5;1000;30~1;no PCA;Week;Day;Day;1045,68629428794;0,558139534883721;0,703488372093023;0,412790697674419;0,5;0,50974930362117
MLP;0,75;0,5;1000;30~1;no PCA;Week;Day;Day;970,285219610406;0,549418604651163;0,441860465116279;0,656976744186046;0,5;0,532033426183844
Jordan;0,75;0,5;1000;30~1;no PCA;Week;Day;Day;971,041301996192;0,540697674418605;0,430232558139535;0,651162790697674;0,5;0,525069637883008
Elman;0,75;0,5;1000;30~1;no PCA;Week;Day;Day;1033,33207868666;0,563953488372093;0,651162790697674;0,476744186046512;0,5;0,511142061281337
MLP;1;0,5;1000;30~1;no PCA;Week;Day;Day;972,904488558607;0,543604651162791;0,418604651162791;0,668604651162791;0,5;0,520891364902507
Jordan;1;0,5;1000;30~1;no PCA;Week;Day;Day;972,82185947771;0,555232558139535;0,441860465116279;0,668604651162791;0,5;0,515320334261838
Elman;1;0,5;1000;30~1;no PCA;Week;Day;Day;1010,49603326555;0,569767441860465;0,575581395348837;0,563953488372093;0,5;0,512534818941504
MLP;0,25;0,75;1000;30~1;no PCA;Week;Day;Day;15081,9717496245;0,581395348837209;0,517441860465116;0,645348837209302;0,5;0,502785515320334
Jordan;0,25;0,75;1000;30~1;no PCA;Week;Day;Day;15867,4548782026;0,584302325581395;0,534883720930233;0,633720930232558;0,5;0,498607242339833
Elman;0,25;0,75;1000;30~1;no PCA;Week;Day;Day;1914,06698871264;0,546511627906977;0,61046511627907;0,482558139534884;0,5;0,502785515320334
MLP;0,5;0,75;1000;30~1;no PCA;Week;Day;Day;985,244663390932;0,549418604651163;0,604651162790698;0,494186046511628;0,5;0,511142061281337
Jordan;0,5;0,75;1000;30~1;no PCA;Week;Day;Day;1023,32247869765;0,555232558139535;0,656976744186046;0,453488372093023;0,5;0,506963788300836
Elman;0,5;0,75;1000;30~1;no PCA;Week;Day;Day;1329,44622354059;0,517441860465116;0,965116279069767;0,0697674418604651;0,5;0,526462395543176
MLP;0,75;0,75;1000;30~1;no PCA;Week;Day;Day;7355,98962177025;0,563953488372093;0,302325581395349;0,825581395348837;0,5;0,512534818941504
Jordan;0,75;0,75;1000;30~1;no PCA;Week;Day;Day;1002,30828476145;0,546511627906977;0,5;0,593023255813954;0,5;0,518105849582173
Elman;0,75;0,75;1000;30~1;no PCA;Week;Day;Day;1121,05990269318;0,572674418604651;0,726744186046512;0,418604651162791;0,5;0,511142061281337
MLP;1;0,75;1000;30~1;no PCA;Week;Day;Day;5740,26015057362;0,566860465116279;0,296511627906977;0,837209302325581;0,5;0,515320334261838
Jordan;1;0,75;1000;30~1;no PCA;Week;Day;Day;999,393187547763;0,558139534883721;0,441860465116279;0,674418604651163;0,5;0,505571030640669
Elman;1;0,75;1000;30~1;no PCA;Week;Day;Day;1393,40020018183;0,575581395348837;0,447674418604651;0,703488372093023;0,5;0,50974930362117
MLP;0,25;0;1000;3~3~1;no PCA;TwoWeeks;Day;Day;997,014705181896;0,535087719298246;0,233918128654971;0,83625730994152;0,5;0,53006993006993
Jordan;0,25;0;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1007,84476250406;0,535087719298246;0,239766081871345;0,830409356725146;0,5;0,537062937062937
Elman;0,25;0;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1026,14244841262;0,56140350877193;0,304093567251462;0,818713450292398;0,5;0,532867132867133
MLP;0,5;0;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1023,89523084508;0,549707602339181;0,263157894736842;0,83625730994152;0,5;0,541258741258741
Jordan;0,5;0;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1047,65905887982;0,549707602339181;0,415204678362573;0,684210526315789;0,5;0,54965034965035
Elman;0,5;0;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1050,51023059362;0,56140350877193;0,368421052631579;0,754385964912281;0,5;0,535664335664336
MLP;0,75;0;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1113,64809021268;0,549707602339181;0,39766081871345;0,701754385964912;0,5;0,525874125874126
Jordan;0,75;0;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1086,56753284242;0,538011695906433;0,269005847953216;0,807017543859649;0,5;0,525874125874126
Elman;0,75;0;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1134,99718456643;0,502923976608187;0,456140350877193;0,549707602339181;0,5;0,528671328671329
MLP;1;0;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1169,41232911239;0,543859649122807;0,327485380116959;0,760233918128655;0,5;0,537062937062937
Jordan;1;0;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1217,73680698639;0,546783625730994;0,327485380116959;0,766081871345029;0,5;0,535664335664336
Elman;1;0;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1242,55976418893;0,543859649122807;0,304093567251462;0,783625730994152;0,5;0,518881118881119
MLP;0,25;0,25;1000;3~3~1;no PCA;TwoWeeks;Day;Day;967,014948784431;0,558479532163743;0,707602339181287;0,409356725146199;0,5;0,525874125874126
Jordan;0,25;0,25;1000;3~3~1;no PCA;TwoWeeks;Day;Day;997,794133043868;0,526315789473684;0,766081871345029;0,286549707602339;0,5;0,524475524475524
Elman;0,25;0,25;1000;3~3~1;no PCA;TwoWeeks;Day;Day;999,997806218728;0,576023391812866;0,713450292397661;0,43859649122807;0,5;0,521678321678322
MLP;0,5;0,25;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1388,02816577776;0,587719298245614;0,432748538011696;0,742690058479532;0,5;0,496503496503497
Jordan;0,5;0,25;1000;3~3~1;no PCA;TwoWeeks;Day;Day;3293,63020454888;0,570175438596491;0,380116959064327;0,760233918128655;0,5;0,485314685314685
Elman;0,5;0,25;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1064,29298690937;0,564327485380117;0,543859649122807;0,584795321637427;0,5;0,503496503496504
MLP;0,75;0,25;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1114,68824693263;0,56140350877193;0,532163742690059;0,590643274853801;0,5;0,507692307692308
Jordan;0,75;0,25;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1223,69608116097;0,538011695906433;0,421052631578947;0,654970760233918;0,5;0,521678321678322
Elman;0,75;0,25;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1056,41696574573;0,558479532163743;0,473684210526316;0,64327485380117;0,5;0,535664335664336
MLP;1;0,25;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1186,1327096983;0,538011695906433;0,403508771929825;0,672514619883041;0,5;0,534265734265734
Jordan;1;0,25;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1454,93982402199;0,532163742690059;0,748538011695906;0,315789473684211;0,5;0,545454545454545
Elman;1;0,25;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1084,52580848783;0,558479532163743;0,473684210526316;0,64327485380117;0,5;0,538461538461538
MLP;0,25;0,5;1000;3~3~1;no PCA;TwoWeeks;Day;Day;5062,41226934501;0,56140350877193;0,362573099415205;0,760233918128655;0,5;0,513286713286713
Jordan;0,25;0,5;1000;3~3~1;no PCA;TwoWeeks;Day;Day;3315,02999053801;0,517543859649123;0,994152046783626;0,0409356725146199;0,5;0,513286713286713
Elman;0,25;0,5;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1073,01753116213;0,511695906432749;0,953216374269006;0,0701754385964912;0,5;0,546853146853147
MLP;0,5;0,5;1000;3~3~1;no PCA;TwoWeeks;Day;Day;3223,17664093447;0,573099415204678;0,39766081871345;0,748538011695906;0,5;0,506293706293706
Jordan;0,5;0,5;1000;3~3~1;no PCA;TwoWeeks;Day;Day;2660,10097567725;0,485380116959064;0,584795321637427;0,385964912280702;0,5;0,513286713286713
Elman;0,5;0,5;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1061,18254369674;0,535087719298246;0,91812865497076;0,152046783625731;0,5;0,53006993006993
MLP;0,75;0,5;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1963,73583653452;0,578947368421053;0,538011695906433;0,619883040935672;0,5;0,517482517482518
Jordan;0,75;0,5;1000;3~3~1;no PCA;TwoWeeks;Day;Day;2304,18016304494;0,576023391812866;0,532163742690059;0,619883040935672;0,5;0,517482517482518
Elman;0,75;0,5;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1066,74098022277;0,502923976608187;0,994152046783626;0,0116959064327485;0,5;0,507692307692308
MLP;1;0,5;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1554,70777753822;0,58187134502924;0,549707602339181;0,614035087719298;0,5;0,514685314685315
Jordan;1;0,5;1000;3~3~1;no PCA;TwoWeeks;Day;Day;2094,06476538084;0,573099415204678;0,39766081871345;0,748538011695906;0,5;0,495104895104895
Elman;1;0,5;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1026,75637370672;0,587719298245614;0,608187134502924;0,567251461988304;0,5;0,518881118881119
MLP;0,25;0,75;1000;3~3~1;no PCA;TwoWeeks;Day;Day;4328,2239733231;0,502923976608187;0,953216374269006;0,0526315789473684;0,5;0,496503496503497
Jordan;0,25;0,75;1000;3~3~1;no PCA;TwoWeeks;Day;Day;5382,1392289807;0,564327485380117;0,368421052631579;0,760233918128655;0,5;0,511888111888112
Elman;0,25;0,75;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1588,35140711315;0,590643274853801;0,742690058479532;0,43859649122807;0,5;0,525874125874126
MLP;0,5;0,75;1000;3~3~1;no PCA;TwoWeeks;Day;Day;3446,42987779374;0,56140350877193;0,280701754385965;0,842105263157895;0,5;0,52027972027972
Jordan;0,5;0,75;1000;3~3~1;no PCA;TwoWeeks;Day;Day;4407,95625522981;0,56140350877193;0,350877192982456;0,771929824561403;0,5;0,525874125874126
Elman;0,5;0,75;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1156,11379704463;0,511695906432749;1;0,0233918128654971;0,5;0,527272727272727
MLP;0,75;0,75;1000;3~3~1;no PCA;TwoWeeks;Day;Day;2764,37824576667;0,508771929824561;0,994152046783626;0,0233918128654971;0,5;0,518881118881119
Jordan;0,75;0,75;1000;3~3~1;no PCA;TwoWeeks;Day;Day;2310,00968652816;0,526315789473684;0,596491228070175;0,456140350877193;0,5;0,524475524475524
Elman;0,75;0,75;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1095,69588379692;0,523391812865497;0,964912280701754;0,0818713450292398;0,5;0,518881118881119
MLP;1;0,75;1000;3~3~1;no PCA;TwoWeeks;Day;Day;2024,42419608084;0,570175438596491;0,473684210526316;0,666666666666667;0,5;0,518881118881119
Jordan;1;0,75;1000;3~3~1;no PCA;TwoWeeks;Day;Day;3373,2413483927;0,573099415204678;0,380116959064327;0,766081871345029;0,5;0,532867132867133
Elman;1;0,75;1000;3~3~1;no PCA;TwoWeeks;Day;Day;1028,54321163791;0,558479532163743;0,824561403508772;0,292397660818713;0,5;0,531468531468531
MLP;0,25;0;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1027,78265763564;0,543859649122807;0,269005847953216;0,818713450292398;0,5;0,53986013986014
Jordan;0,25;0;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1038,69528082206;0,538011695906433;0,269005847953216;0,807017543859649;0,5;0,538461538461538
Elman;0,25;0;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1034,98248852374;0,555555555555556;0,292397660818713;0,818713450292398;0,5;0,509090909090909
MLP;0,5;0;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1002,42842006038;0,543859649122807;0,339181286549708;0,748538011695906;0,5;0,53006993006993
Jordan;0,5;0;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1016,53418561629;0,543859649122807;0,298245614035088;0,789473684210526;0,5;0,538461538461538
Elman;0,5;0;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1030,37150029024;0,54093567251462;0,315789473684211;0,766081871345029;0,5;0,53006993006993
MLP;0,75;0;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1016,09600503802;0,567251461988304;0,432748538011696;0,701754385964912;0,5;0,531468531468531
Jordan;0,75;0;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1012,12423229568;0,570175438596491;0,39766081871345;0,742690058479532;0,5;0,544055944055944
Elman;0,75;0;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1023,30034349542;0,54093567251462;0,274853801169591;0,807017543859649;0,5;0,542657342657343
MLP;1;0;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1007,10673509768;0,555555555555556;0,456140350877193;0,654970760233918;0,5;0,537062937062937
Jordan;1;0;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1007,28952770807;0,555555555555556;0,309941520467836;0,801169590643275;0,5;0,523076923076923
Elman;1;0;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1044,42337871909;0,570175438596491;0,304093567251462;0,83625730994152;0,5;0,544055944055944
MLP;0,25;0,25;1000;10~10~1;no PCA;TwoWeeks;Day;Day;971,662440116314;0,535087719298246;0,684210526315789;0,385964912280702;0,5;0,524475524475524
Jordan;0,25;0,25;1000;10~10~1;no PCA;TwoWeeks;Day;Day;971,042915476647;0,555555555555556;0,684210526315789;0,426900584795322;0,5;0,517482517482518
