User:;Maciej
IndexName:;TimeSeriesOur
StartDate:;2015-01-14 00:26:21
CalculationTime:;02:07:40
TestCasesNumber:;100
ProportionalDivisionTrainingTestData:;0,7
networkType;learningCoefficient;inertiaCoefficient;iterationNumber;neuronStructure;maxInputColumns;windowLength;density;step;resultError
Jordan;0,6;0,6;500;30~1;no PCA;Day;Day;Day;0,101473053887398
Elman;0,6;0,6;500;30~1;no PCA;Day;Day;Day;0,100409573247491
MLP;0,8;0,6;500;30~1;no PCA;Day;Day;Day;0,00304577884987835
Jordan;0,8;0,6;500;30~1;no PCA;Day;Day;Day;0,0957918312218535
Elman;0,8;0,6;500;30~1;no PCA;Day;Day;Day;0,101618537355194
MLP;1;0,6;500;30~1;no PCA;Day;Day;Day;0,00308724857089765
Jordan;1;0,6;500;30~1;no PCA;Day;Day;Day;0,0807545415335458
Elman;1;0,6;500;30~1;no PCA;Day;Day;Day;0,102945438878903
MLP;0;0,8;500;30~1;no PCA;Day;Day;Day;0,355991171609076
Jordan;0;0,8;500;30~1;no PCA;Day;Day;Day;0,355991171609076
Elman;0;0,8;500;30~1;no PCA;Day;Day;Day;0,354212208849144
MLP;0,2;0,8;500;30~1;no PCA;Day;Day;Day;0,123944342073182
Jordan;0,2;0,8;500;30~1;no PCA;Day;Day;Day;0,123608272453613
Elman;0,2;0,8;500;30~1;no PCA;Day;Day;Day;0,111660204061759
MLP;0,4;0,8;500;30~1;no PCA;Day;Day;Day;0,115855531609611
Jordan;0,4;0,8;500;30~1;no PCA;Day;Day;Day;0,11791964602922
Elman;0,4;0,8;500;30~1;no PCA;Day;Day;Day;0,111776663704848
MLP;0,6;0,8;500;30~1;no PCA;Day;Day;Day;0,11366685078227
Jordan;0,6;0,8;500;30~1;no PCA;Day;Day;Day;0,117050846097884
Elman;0,6;0,8;500;30~1;no PCA;Day;Day;Day;0,112929671388248
MLP;0,8;0,8;500;30~1;no PCA;Day;Day;Day;0,110916701666637
Jordan;0,8;0,8;500;30~1;no PCA;Day;Day;Day;0,117435484498241
Elman;0,8;0,8;500;30~1;no PCA;Day;Day;Day;0,114364476745977
MLP;1;0,8;500;30~1;no PCA;Day;Day;Day;0,0988881789764755
Jordan;1;0,8;500;30~1;no PCA;Day;Day;Day;0,118357399382216
Elman;1;0,8;500;30~1;no PCA;Day;Day;Day;0,115928686981879
MLP;0;1;500;30~1;no PCA;Day;Day;Day;0,355991171609076
Jordan;0;1;500;30~1;no PCA;Day;Day;Day;0,355991171609076
Elman;0;1;500;30~1;no PCA;Day;Day;Day;0,315649975456289
MLP;0,2;1;500;30~1;no PCA;Day;Day;Day;0,143129696343711
Jordan;0,2;1;500;30~1;no PCA;Day;Day;Day;0,139996360693866
Elman;0,2;1;500;30~1;no PCA;Day;Day;Day;0,126071246885584
MLP;0,4;1;500;30~1;no PCA;Day;Day;Day;0,134576067041634
Jordan;0,4;1;500;30~1;no PCA;Day;Day;Day;0,133670218406341
Elman;0,4;1;500;30~1;no PCA;Day;Day;Day;0,126330446053071
MLP;0,6;1;500;30~1;no PCA;Day;Day;Day;0,132869268473543
Jordan;0,6;1;500;30~1;no PCA;Day;Day;Day;0,132710107796536
Elman;0,6;1;500;30~1;no PCA;Day;Day;Day;0,12772635814862
MLP;0,8;1;500;30~1;no PCA;Day;Day;Day;0,133059830581133
Jordan;0,8;1;500;30~1;no PCA;Day;Day;Day;0,133207437939384
Elman;0,8;1;500;30~1;no PCA;Day;Day;Day;0,12941634560255
MLP;1;1;500;30~1;no PCA;Day;Day;Day;0,13393535403972
Jordan;1;1;500;30~1;no PCA;Day;Day;Day;0,134311233139469
Elman;1;1;500;30~1;no PCA;Day;Day;Day;0,131251106527344
MLP;0;0;100;2~2~1;no PCA;Day;Day;Day;0,0818624147676828
Jordan;0;0;100;2~2~1;no PCA;Day;Day;Day;0,0814328553434502
Elman;0;0;100;2~2~1;no PCA;Day;Day;Day;0,0797376275856199
MLP;0,2;0;100;2~2~1;no PCA;Day;Day;Day;0,0707756323495436
Jordan;0,2;0;100;2~2~1;no PCA;Day;Day;Day;0,0707563614326398
Elman;0,2;0;100;2~2~1;no PCA;Day;Day;Day;0,0708181169391146
MLP;0,4;0;100;2~2~1;no PCA;Day;Day;Day;0,0719615985203548
Jordan;0,4;0;100;2~2~1;no PCA;Day;Day;Day;0,0718970292447474
Elman;0,4;0;100;2~2~1;no PCA;Day;Day;Day;0,0720079246480987
MLP;0,6;0;100;2~2~1;no PCA;Day;Day;Day;0,0729203309832892
Jordan;0,6;0;100;2~2~1;no PCA;Day;Day;Day;0,0728156129001052
Elman;0,6;0;100;2~2~1;no PCA;Day;Day;Day;0,0729270031993923
MLP;0,8;0;100;2~2~1;no PCA;Day;Day;Day;0,0734912919512346
Jordan;0,8;0;100;2~2~1;no PCA;Day;Day;Day;0,0735689150304159
Elman;0,8;0;100;2~2~1;no PCA;Day;Day;Day;0,0733042884200708
MLP;1;0;100;2~2~1;no PCA;Day;Day;Day;0,0724448711453649
Jordan;1;0;100;2~2~1;no PCA;Day;Day;Day;0,0729876556276211
Elman;1;0;100;2~2~1;no PCA;Day;Day;Day;0,0734670976809156
MLP;0;0,2;100;2~2~1;no PCA;Day;Day;Day;0,0928960882330347
Jordan;0;0,2;100;2~2~1;no PCA;Day;Day;Day;0,09575553054417
Elman;0;0,2;100;2~2~1;no PCA;Day;Day;Day;0,0937810937531885
MLP;0,2;0,2;100;2~2~1;no PCA;Day;Day;Day;0,0843800515830593
Jordan;0,2;0,2;100;2~2~1;no PCA;Day;Day;Day;0,0842458638533753
Elman;0,2;0,2;100;2~2~1;no PCA;Day;Day;Day;0,0830565540166559
MLP;0,4;0,2;100;2~2~1;no PCA;Day;Day;Day;0,0829734335263525
Jordan;0,4;0,2;100;2~2~1;no PCA;Day;Day;Day;0,0830012900743105
Elman;0,4;0,2;100;2~2~1;no PCA;Day;Day;Day;0,0815657481172744
MLP;0,6;0,2;100;2~2~1;no PCA;Day;Day;Day;0,0823022196819292
Jordan;0,6;0,2;100;2~2~1;no PCA;Day;Day;Day;0,0823796310284148
Elman;0,6;0,2;100;2~2~1;no PCA;Day;Day;Day;0,0815633061134576
MLP;0,8;0,2;100;2~2~1;no PCA;Day;Day;Day;0,0824267292396637
Jordan;0,8;0,2;100;2~2~1;no PCA;Day;Day;Day;0,0825326244047702
Elman;0,8;0,2;100;2~2~1;no PCA;Day;Day;Day;0,0820467798351293
MLP;1;0,2;100;2~2~1;no PCA;Day;Day;Day;0,0830978619387158
Jordan;1;0,2;100;2~2~1;no PCA;Day;Day;Day;0,0830250347779166
Elman;1;0,2;100;2~2~1;no PCA;Day;Day;Day;0,0828242198049749
MLP;0;0,4;100;2~2~1;no PCA;Day;Day;Day;0,114349722529474
Jordan;0;0,4;100;2~2~1;no PCA;Day;Day;Day;0,115535146572393
Elman;0;0,4;100;2~2~1;no PCA;Day;Day;Day;0,116387757538666
MLP;0,2;0,4;100;2~2~1;no PCA;Day;Day;Day;0,0948414304764912
Jordan;0,2;0,4;100;2~2~1;no PCA;Day;Day;Day;0,0950418684204665
Elman;0,2;0,4;100;2~2~1;no PCA;Day;Day;Day;0,0922607148523538
MLP;0,4;0,4;100;2~2~1;no PCA;Day;Day;Day;0,0910062956680512
Jordan;0,4;0,4;100;2~2~1;no PCA;Day;Day;Day;0,0908652509301768
Elman;0,4;0,4;100;2~2~1;no PCA;Day;Day;Day;0,0900072715643409
MLP;0,6;0,4;100;2~2~1;no PCA;Day;Day;Day;0,0906738030120504
Jordan;0,6;0,4;100;2~2~1;no PCA;Day;Day;Day;0,0906269677226004
Elman;0,6;0,4;100;2~2~1;no PCA;Day;Day;Day;0,0902225397352651
MLP;0,8;0,4;100;2~2~1;no PCA;Day;Day;Day;0,0913320254000386
Jordan;0,8;0,4;100;2~2~1;no PCA;Day;Day;Day;0,0913097187308487
Elman;0,8;0,4;100;2~2~1;no PCA;Day;Day;Day;0,0910592562196782
MLP;1;0,4;100;2~2~1;no PCA;Day;Day;Day;0,0922627053811263
Jordan;1;0,4;100;2~2~1;no PCA;Day;Day;Day;0,0922655886245873
Elman;1;0,4;100;2~2~1;no PCA;Day;Day;Day;0,0920890539370008
MLP;0;0,6;100;2~2~1;no PCA;Day;Day;Day;0,144292279057709
Jordan;0;0,6;100;2~2~1;no PCA;Day;Day;Day;0,144415479979486
Elman;0;0,6;100;2~2~1;no PCA;Day;Day;Day;0,146954200651795
MLP;0,2;0,6;100;2~2~1;no PCA;Day;Day;Day;0,103887288364245
Jordan;0,2;0,6;100;2~2~1;no PCA;Day;Day;Day;0,103321096597207
Elman;0,2;0,6;100;2~2~1;no PCA;Day;Day;Day;0,101408531228482
MLP;0,4;0,6;100;2~2~1;no PCA;Day;Day;Day;0,1006434208678
Jordan;0,4;0,6;100;2~2~1;no PCA;Day;Day;Day;0,100589799030076
Elman;0,4;0,6;100;2~2~1;no PCA;Day;Day;Day;0,0999787756369751
MLP;0,6;0,6;100;2~2~1;no PCA;Day;Day;Day;0,100991424116208
Jordan;0,6;0,6;100;2~2~1;no PCA;Day;Day;Day;0,10097792223193
Elman;0,6;0,6;100;2~2~1;no PCA;Day;Day;Day;0,100700222733954
MLP;0,8;0,6;100;2~2~1;no PCA;Day;Day;Day;0,101987656376681
Jordan;0,8;0,6;100;2~2~1;no PCA;Day;Day;Day;0,101974748901047
Elman;0,8;0,6;100;2~2~1;no PCA;Day;Day;Day;0,101788149439401
MLP;1;0,6;100;2~2~1;no PCA;Day;Day;Day;0,10320886703373
Jordan;1;0,6;100;2~2~1;no PCA;Day;Day;Day;0,103219699559028
Elman;1;0,6;100;2~2~1;no PCA;Day;Day;Day;0,103057696917605
MLP;0;0,8;100;2~2~1;no PCA;Day;Day;Day;0,182070518268792
Jordan;0;0,8;100;2~2~1;no PCA;Day;Day;Day;0,182951758540768
Elman;0;0,8;100;2~2~1;no PCA;Day;Day;Day;0,181253391033563
MLP;0,2;0,8;100;2~2~1;no PCA;Day;Day;Day;0,114422887794041
Jordan;0,2;0,8;100;2~2~1;no PCA;Day;Day;Day;0,114086359314136
Elman;0,2;0,8;100;2~2~1;no PCA;Day;Day;Day;0,112936411473385
MLP;0,4;0,8;100;2~2~1;no PCA;Day;Day;Day;0,11263096504253
Jordan;0,4;0,8;100;2~2~1;no PCA;Day;Day;Day;0,112636227507144
Elman;0,4;0,8;100;2~2~1;no PCA;Day;Day;Day;0,112147523519437
MLP;0,6;0,8;100;2~2~1;no PCA;Day;Day;Day;0,113380841064788
Jordan;0,6;0,8;100;2~2~1;no PCA;Day;Day;Day;0,11338826674332
Elman;0,6;0,8;100;2~2~1;no PCA;Day;Day;Day;0,113125268218327
MLP;0,8;0,8;100;2~2~1;no PCA;Day;Day;Day;0,11467568860076
Jordan;0,8;0,8;100;2~2~1;no PCA;Day;Day;Day;0,11467357301767
Elman;0,8;0,8;100;2~2~1;no PCA;Day;Day;Day;0,114500945130757
MLP;1;0,8;100;2~2~1;no PCA;Day;Day;Day;0,116165853480771
Jordan;1;0,8;100;2~2~1;no PCA;Day;Day;Day;0,116173344957735
Elman;1;0,8;100;2~2~1;no PCA;Day;Day;Day;0,116026019025264
MLP;0;1;100;2~2~1;no PCA;Day;Day;Day;0,221421044776992
Jordan;0;1;100;2~2~1;no PCA;Day;Day;Day;0,224842267132714
Elman;0;1;100;2~2~1;no PCA;Day;Day;Day;0,217707843750172
MLP;0,2;1;100;2~2~1;no PCA;Day;Day;Day;0,127876825965155
Jordan;0,2;1;100;2~2~1;no PCA;Day;Day;Day;0,127696430369727
Elman;0,2;1;100;2~2~1;no PCA;Day;Day;Day;0,126830983238523
MLP;0,4;1;100;2~2~1;no PCA;Day;Day;Day;0,127004518880951
Jordan;0,4;1;100;2~2~1;no PCA;Day;Day;Day;0,12699662233601
Elman;0,4;1;100;2~2~1;no PCA;Day;Day;Day;0,126594669478965
MLP;0,6;1;100;2~2~1;no PCA;Day;Day;Day;0,128137516090858
Jordan;0,6;1;100;2~2~1;no PCA;Day;Day;Day;0,128151180941735
Elman;0,6;1;100;2~2~1;no PCA;Day;Day;Day;0,127884437429716
MLP;0,8;1;100;2~2~1;no PCA;Day;Day;Day;0,129714790272717
Jordan;0,8;1;100;2~2~1;no PCA;Day;Day;Day;0,129725905543554
Elman;0,8;1;100;2~2~1;no PCA;Day;Day;Day;0,129529110675291
MLP;1;1;100;2~2~1;no PCA;Day;Day;Day;0,131487510424227
Jordan;1;1;100;2~2~1;no PCA;Day;Day;Day;0,131492480040782
Elman;1;1;100;2~2~1;no PCA;Day;Day;Day;0,13133588761464
MLP;0;0;500;2~2~1;no PCA;Day;Day;Day;0,0778706633405515
Jordan;0;0;500;2~2~1;no PCA;Day;Day;Day;0,0805362792763934
Elman;0;0;500;2~2~1;no PCA;Day;Day;Day;0,0792957022337671
MLP;0,2;0;500;2~2~1;no PCA;Day;Day;Day;0,0651339611456704
Jordan;0,2;0;500;2~2~1;no PCA;Day;Day;Day;0,064220752048572
Elman;0,2;0;500;2~2~1;no PCA;Day;Day;Day;0,0655484350375862
MLP;0,4;0;500;2~2~1;no PCA;Day;Day;Day;0,0317480620201254
Jordan;0,4;0;500;2~2~1;no PCA;Day;Day;Day;0,0250637780228084
Elman;0,4;0;500;2~2~1;no PCA;Day;Day;Day;0,0281454300699205
MLP;0,6;0;500;2~2~1;no PCA;Day;Day;Day;0,0141617958568615
Jordan;0,6;0;500;2~2~1;no PCA;Day;Day;Day;0,0123058507583139
Elman;0,6;0;500;2~2~1;no PCA;Day;Day;Day;0,0150445010341818
MLP;0,8;0;500;2~2~1;no PCA;Day;Day;Day;0,00666897102636726
Jordan;0,8;0;500;2~2~1;no PCA;Day;Day;Day;0,00380037632996825
Elman;0,8;0;500;2~2~1;no PCA;Day;Day;Day;0,00623184426591786
MLP;1;0;500;2~2~1;no PCA;Day;Day;Day;0,00317914917470087
Jordan;1;0;500;2~2~1;no PCA;Day;Day;Day;0,00185313205772928
Elman;1;0;500;2~2~1;no PCA;Day;Day;Day;0,00614302862875561
MLP;0;0,2;500;2~2~1;no PCA;Day;Day;Day;0,0937251269168343
Jordan;0;0,2;500;2~2~1;no PCA;Day;Day;Day;0,0942631787729487
Elman;0;0,2;500;2~2~1;no PCA;Day;Day;Day;0,0942949714842962
MLP;0,2;0,2;500;2~2~1;no PCA;Day;Day;Day;0,0789852076304894
Jordan;0,2;0,2;500;2~2~1;no PCA;Day;Day;Day;0,0784963363046127
Elman;0,2;0,2;500;2~2~1;no PCA;Day;Day;Day;0,0786807321186263
MLP;0,4;0,2;500;2~2~1;no PCA;Day;Day;Day;0,0685979692756324
Jordan;0,4;0,2;500;2~2~1;no PCA;Day;Day;Day;0,0689329497758473
Elman;0,4;0,2;500;2~2~1;no PCA;Day;Day;Day;0,0789963845077254
MLP;0,6;0,2;500;2~2~1;no PCA;Day;Day;Day;0,0526365826903094
Jordan;0,6;0,2;500;2~2~1;no PCA;Day;Day;Day;0,0629905804506381
Elman;0,6;0,2;500;2~2~1;no PCA;Day;Day;Day;0,0771252365929215
MLP;0,8;0,2;500;2~2~1;no PCA;Day;Day;Day;0,0462553010860808
Jordan;0,8;0,2;500;2~2~1;no PCA;Day;Day;Day;0,060049277472014
Elman;0,8;0,2;500;2~2~1;no PCA;Day;Day;Day;0,0731271088347505
MLP;1;0,2;500;2~2~1;no PCA;Day;Day;Day;0,0409591983782479
Jordan;1;0,2;500;2~2~1;no PCA;Day;Day;Day;0,0517699712975249
Elman;1;0,2;500;2~2~1;no PCA;Day;Day;Day;0,0689437320414086
MLP;0;0,4;500;2~2~1;no PCA;Day;Day;Day;0,117119123359382
Jordan;0;0,4;500;2~2~1;no PCA;Day;Day;Day;0,114883827205242
Elman;0;0,4;500;2~2~1;no PCA;Day;Day;Day;0,117211847087983
MLP;0,2;0,4;500;2~2~1;no PCA;Day;Day;Day;0,0873802301641414
Jordan;0,2;0,4;500;2~2~1;no PCA;Day;Day;Day;0,0873676835980629
Elman;0,2;0,4;500;2~2~1;no PCA;Day;Day;Day;0,0871908062613584
MLP;0,4;0,4;500;2~2~1;no PCA;Day;Day;Day;0,0880189980858098
Jordan;0,4;0,4;500;2~2~1;no PCA;Day;Day;Day;0,0880626205231381
Elman;0,4;0,4;500;2~2~1;no PCA;Day;Day;Day;0,0879776937781764
MLP;0,6;0,4;500;2~2~1;no PCA;Day;Day;Day;0,0891242356283586
Jordan;0,6;0,4;500;2~2~1;no PCA;Day;Day;Day;0,0888196732274156
Elman;0,6;0,4;500;2~2~1;no PCA;Day;Day;Day;0,0890847073664432
MLP;0,8;0,4;500;2~2~1;no PCA;Day;Day;Day;0,0894168570017135
Jordan;0,8;0,4;500;2~2~1;no PCA;Day;Day;Day;0,0902969700954073
Elman;0,8;0,4;500;2~2~1;no PCA;Day;Day;Day;0,0902625231338343
MLP;1;0,4;500;2~2~1;no PCA;Day;Day;Day;0,0897293156920979
Jordan;1;0,4;500;2~2~1;no PCA;Day;Day;Day;0,0915176886494389
Elman;1;0,4;500;2~2~1;no PCA;Day;Day;Day;0,0914896314709467
MLP;0;0,6;500;2~2~1;no PCA;Day;Day;Day;0,144554062573314
Jordan;0;0,6;500;2~2~1;no PCA;Day;Day;Day;0,143880384989426
Elman;0;0,6;500;2~2~1;no PCA;Day;Day;Day;0,145545477490788
MLP;0,2;0,6;500;2~2~1;no PCA;Day;Day;Day;0,0974768347557139
Jordan;0,2;0,6;500;2~2~1;no PCA;Day;Day;Day;0,0974860184037288
Elman;0,2;0,6;500;2~2~1;no PCA;Day;Day;Day;0,0973132592788609
MLP;0,4;0,6;500;2~2~1;no PCA;Day;Day;Day;0,0984188962906661
Jordan;0,4;0,6;500;2~2~1;no PCA;Day;Day;Day;0,0984196624545636
Elman;0,4;0,6;500;2~2~1;no PCA;Day;Day;Day;0,0983548272579206
MLP;0,6;0,6;500;2~2~1;no PCA;Day;Day;Day;0,0996980492652494
Jordan;0,6;0,6;500;2~2~1;no PCA;Day;Day;Day;0,0997008060591357
Elman;0,6;0,6;500;2~2~1;no PCA;Day;Day;Day;0,0996532171741338
MLP;0,8;0,6;500;2~2~1;no PCA;Day;Day;Day;0,101076516385772
Jordan;0,8;0,6;500;2~2~1;no PCA;Day;Day;Day;0,101077349939799
Elman;0,8;0,6;500;2~2~1;no PCA;Day;Day;Day;0,101045763880685
MLP;1;0,6;500;2~2~1;no PCA;Day;Day;Day;0,102507864972972
Jordan;1;0,6;500;2~2~1;no PCA;Day;Day;Day;0,102508479054564
Elman;1;0,6;500;2~2~1;no PCA;Day;Day;Day;0,102481159996844
MLP;0;0,8;500;2~2~1;no PCA;Day;Day;Day;0,182399351564839
Jordan;0;0,8;500;2~2~1;no PCA;Day;Day;Day;0,184290898205753
Elman;0;0,8;500;2~2~1;no PCA;Day;Day;Day;0,18110693411323
MLP;0,2;0,8;500;2~2~1;no PCA;Day;Day;Day;0,10947132000827
Jordan;0,2;0,8;500;2~2~1;no PCA;Day;Day;Day;0,109467666442706
Elman;0,2;0,8;500;2~2~1;no PCA;Day;Day;Day;0,109323402552638
MLP;0,4;0,8;500;2~2~1;no PCA;Day;Day;Day;0,110663264265768
Jordan;0,4;0,8;500;2~2~1;no PCA;Day;Day;Day;0,110667617413085
Elman;0,4;0,8;500;2~2~1;no PCA;Day;Day;Day;0,110591162146924
MLP;0,6;0,8;500;2~2~1;no PCA;Day;Day;Day;0,112179921784447
Jordan;0,6;0,8;500;2~2~1;no PCA;Day;Day;Day;0,112181688988195
Elman;0,6;0,8;500;2~2~1;no PCA;Day;Day;Day;0,112134121354724
MLP;0,8;0,8;500;2~2~1;no PCA;Day;Day;Day;0,113798580967577
Jordan;0,8;0,8;500;2~2~1;no PCA;Day;Day;Day;0,113799502075351
Elman;0,8;0,8;500;2~2~1;no PCA;Day;Day;Day;0,113761579843582
MLP;1;0,8;500;2~2~1;no PCA;Day;Day;Day;0,115473106507727
Jordan;1;0,8;500;2~2~1;no PCA;Day;Day;Day;0,115474964506895
Elman;1;0,8;500;2~2~1;no PCA;Day;Day;Day;0,115444495852605
MLP;0;1;500;2~2~1;no PCA;Day;Day;Day;0,221795828420385
Jordan;0;1;500;2~2~1;no PCA;Day;Day;Day;0,226339950342058
Elman;0;1;500;2~2~1;no PCA;Day;Day;Day;0,216968917653141
MLP;0,2;1;500;2~2~1;no PCA;Day;Day;Day;0,123689207491158
Jordan;0,2;1;500;2~2~1;no PCA;Day;Day;Day;0,123700143431091
Elman;0,2;1;500;2~2~1;no PCA;Day;Day;Day;0,123536338171304
MLP;0,4;1;500;2~2~1;no PCA;Day;Day;Day;0,125151047849527
Jordan;0,4;1;500;2~2~1;no PCA;Day;Day;Day;0,125153748749571
Elman;0,4;1;500;2~2~1;no PCA;Day;Day;Day;0,125076359827584
MLP;0,6;1;500;2~2~1;no PCA;Day;Day;Day;0,126938555747548
Jordan;0,6;1;500;2~2~1;no PCA;Day;Day;Day;0,126939866798894
Elman;0,6;1;500;2~2~1;no PCA;Day;Day;Day;0,12689094028027
MLP;0,8;1;500;2~2~1;no PCA;Day;Day;Day;0,128829997713211
Jordan;0,8;1;500;2~2~1;no PCA;Day;Day;Day;0,128831239605473
Elman;0,8;1;500;2~2~1;no PCA;Day;Day;Day;0,128793704872389
MLP;1;1;500;2~2~1;no PCA;Day;Day;Day;0,130779601255966
Jordan;1;1;500;2~2~1;no PCA;Day;Day;Day;0,13078009129517
Elman;1;1;500;2~2~1;no PCA;Day;Day;Day;0,13074903240145
MLP;0;0;100;3~3~1;no PCA;Day;Day;Day;0,0820181023904626
Jordan;0;0;100;3~3~1;no PCA;Day;Day;Day;0,0833723591921695
Elman;0;0;100;3~3~1;no PCA;Day;Day;Day;0,0818023560162257
MLP;0,2;0;100;3~3~1;no PCA;Day;Day;Day;0,0709207571199042
Jordan;0,2;0;100;3~3~1;no PCA;Day;Day;Day;0,070851387561823
Elman;0,2;0;100;3~3~1;no PCA;Day;Day;Day;0,0709575480980969
MLP;0,4;0;100;3~3~1;no PCA;Day;Day;Day;0,0720875708775422
Jordan;0,4;0;100;3~3~1;no PCA;Day;Day;Day;0,0720091020689602
Elman;0,4;0;100;3~3~1;no PCA;Day;Day;Day;0,0719715529728263
MLP;0,6;0;100;3~3~1;no PCA;Day;Day;Day;0,0722965438044683
Jordan;0,6;0;100;3~3~1;no PCA;Day;Day;Day;0,072631120280848
Elman;0,6;0;100;3~3~1;no PCA;Day;Day;Day;0,0729271869378942
MLP;0,8;0;100;3~3~1;no PCA;Day;Day;Day;0,071442814567681
Jordan;0,8;0;100;3~3~1;no PCA;Day;Day;Day;0,0706443066215886
Elman;0,8;0;100;3~3~1;no PCA;Day;Day;Day;0,0722400154753603
MLP;1;0;100;3~3~1;no PCA;Day;Day;Day;0,0635619351263722
Jordan;1;0;100;3~3~1;no PCA;Day;Day;Day;0,0685038821888264
Elman;1;0;100;3~3~1;no PCA;Day;Day;Day;0,0704706995065921
MLP;0;0,2;100;3~3~1;no PCA;Day;Day;Day;0,0981989464498971
Jordan;0;0,2;100;3~3~1;no PCA;Day;Day;Day;0,102105306358483
Elman;0;0,2;100;3~3~1;no PCA;Day;Day;Day;0,100326465350125
MLP;0,2;0,2;100;3~3~1;no PCA;Day;Day;Day;0,0869177479011036
Jordan;0,2;0,2;100;3~3~1;no PCA;Day;Day;Day;0,0866290691389413
Elman;0,2;0,2;100;3~3~1;no PCA;Day;Day;Day;0,0846109636730371
MLP;0,4;0,2;100;3~3~1;no PCA;Day;Day;Day;0,083572162151328
Jordan;0,4;0,2;100;3~3~1;no PCA;Day;Day;Day;0,0836367560851704
Elman;0,4;0,2;100;3~3~1;no PCA;Day;Day;Day;0,0820054751905879
MLP;0,6;0,2;100;3~3~1;no PCA;Day;Day;Day;0,0824215779354891
Jordan;0,6;0,2;100;3~3~1;no PCA;Day;Day;Day;0,0823809765604161
Elman;0,6;0,2;100;3~3~1;no PCA;Day;Day;Day;0,0815362333616435
MLP;0,8;0,2;100;3~3~1;no PCA;Day;Day;Day;0,0824594917910945
Jordan;0,8;0,2;100;3~3~1;no PCA;Day;Day;Day;0,0825381299336716
Elman;0,8;0,2;100;3~3~1;no PCA;Day;Day;Day;0,0820848303733426
MLP;1;0,2;100;3~3~1;no PCA;Day;Day;Day;0,0831196295616825
Jordan;1;0,2;100;3~3~1;no PCA;Day;Day;Day;0,0829090784493728
Elman;1;0,2;100;3~3~1;no PCA;Day;Day;Day;0,0828666342002808
MLP;0;0,4;100;3~3~1;no PCA;Day;Day;Day;0,131468830619493
Jordan;0;0,4;100;3~3~1;no PCA;Day;Day;Day;0,13078642961911
Elman;0;0,4;100;3~3~1;no PCA;Day;Day;Day;0,135054533928086
MLP;0,2;0,4;100;3~3~1;no PCA;Day;Day;Day;0,095688570003222
Jordan;0,2;0,4;100;3~3~1;no PCA;Day;Day;Day;0,0952188390549493
Elman;0,2;0,4;100;3~3~1;no PCA;Day;Day;Day;0,0919687533700685
MLP;0,4;0,4;100;3~3~1;no PCA;Day;Day;Day;0,0909757864789083
Jordan;0,4;0,4;100;3~3~1;no PCA;Day;Day;Day;0,0908369233175255
Elman;0,4;0,4;100;3~3~1;no PCA;Day;Day;Day;0,0899564914369004
MLP;0,6;0,4;100;3~3~1;no PCA;Day;Day;Day;0,0906909245579839
Jordan;0,6;0,4;100;3~3~1;no PCA;Day;Day;Day;0,0906868377642308
Elman;0,6;0,4;100;3~3~1;no PCA;Day;Day;Day;0,0902653356950324
MLP;0,8;0,4;100;3~3~1;no PCA;Day;Day;Day;0,0913797877027101
Jordan;0,8;0,4;100;3~3~1;no PCA;Day;Day;Day;0,0913557952017396
Elman;0,8;0,4;100;3~3~1;no PCA;Day;Day;Day;0,0910949195327198
MLP;1;0,4;100;3~3~1;no PCA;Day;Day;Day;0,0923185062923828
Jordan;1;0,4;100;3~3~1;no PCA;Day;Day;Day;0,092323784860339
Elman;1;0,4;100;3~3~1;no PCA;Day;Day;Day;0,0921493112882343
MLP;0;0,6;100;3~3~1;no PCA;Day;Day;Day;0,175225578290858
Jordan;0;0,6;100;3~3~1;no PCA;Day;Day;Day;0,178279118098667
Elman;0;0,6;100;3~3~1;no PCA;Day;Day;Day;0,178139548860448
MLP;0,2;0,6;100;3~3~1;no PCA;Day;Day;Day;0,10330974917471
Jordan;0,2;0,6;100;3~3~1;no PCA;Day;Day;Day;0,102977042387211
Elman;0,2;0,6;100;3~3~1;no PCA;Day;Day;Day;0,101226597294059
MLP;0,4;0,6;100;3~3~1;no PCA;Day;Day;Day;0,100647703251048
Jordan;0,4;0,6;100;3~3~1;no PCA;Day;Day;Day;0,10060438972826
Elman;0,4;0,6;100;3~3~1;no PCA;Day;Day;Day;0,100079297129143
MLP;0,6;0,6;100;3~3~1;no PCA;Day;Day;Day;0,101056306749104
Jordan;0,6;0,6;100;3~3~1;no PCA;Day;Day;Day;0,101067326356129
Elman;0,6;0,6;100;3~3~1;no PCA;Day;Day;Day;0,100741311790766
MLP;0,8;0,6;100;3~3~1;no PCA;Day;Day;Day;0,102065001125541
Jordan;0,8;0,6;100;3~3~1;no PCA;Day;Day;Day;0,102063201836324
Elman;0,8;0,6;100;3~3~1;no PCA;Day;Day;Day;0,101860299711985
MLP;1;0,6;100;3~3~1;no PCA;Day;Day;Day;0,103274418020611
Jordan;1;0,6;100;3~3~1;no PCA;Day;Day;Day;0,103287855037289
Elman;1;0,6;100;3~3~1;no PCA;Day;Day;Day;0,103126715626353
MLP;0;0,8;100;3~3~1;no PCA;Day;Day;Day;0,229195616318248
Jordan;0;0,8;100;3~3~1;no PCA;Day;Day;Day;0,228647831345565
Elman;0;0,8;100;3~3~1;no PCA;Day;Day;Day;0,225687856994961
MLP;0,2;0,8;100;3~3~1;no PCA;Day;Day;Day;0,114205554627379
