User:;Maciej
IndexName:;WIG20with4Params
StartDate:;2015-01-27 19:33:54
CalculationTime:;20:38:38
TestCasesNumber:;2
ProportionalDivisionTrainingTestData:;70
networkType;learningCoefficient;inertiaCoefficient;iterationNumber;neuronStructure;maxInputColumns;windowLength;density;step;resultError;TestCorrectDirectionPredictionsRate;TestCorrectDownPredictionsRate;TestCorrectUpPredictionsRate;Trend;LastTrainingCorrectDirectionPredictionsRate
Jordan;1;0,5;1000;3~1;no PCA;Week;Day;Day;994,269199455298;0,502906976744186;0,0145348837209302;0,991279069767442;0,5;0,513927576601671
MLP;0,25;0,75;1000;3~1;no PCA;Week;Day;Day;1296,09802521819;0,484011627906977;0,0465116279069767;0,921511627906977;0,5;0,509052924791086
Elman;0,25;0,75;1000;3~1;no PCA;Week;Day;Day;1201,85853468913;0,494186046511628;0,151162790697674;0,837209302325581;0,5;0,493732590529248
Jordan;0,25;0,75;1000;3~1;no PCA;Week;Day;Day;1288,49819026571;0,497093023255814;0,0319767441860465;0,962209302325581;0,5;0,502785515320334
MLP;0,5;0,75;1000;3~1;no PCA;Week;Day;Day;2091,81254294689;0,508720930232558;0,51453488372093;0,502906976744186;0,5;0,511142061281337
Elman;0,5;0,75;1000;3~1;no PCA;Week;Day;Day;1119,19173021496;0,543604651162791;0,322674418604651;0,76453488372093;0,5;0,495821727019499
Jordan;0,5;0,75;1000;3~1;no PCA;Week;Day;Day;2115,08207539639;0,513081395348837;0,15406976744186;0,872093023255814;0,5;0,525069637883008
MLP;0,75;0,75;1000;3~1;no PCA;Week;Day;Day;1063,71601013191;0,495639534883721;0,0755813953488372;0,915697674418605;0,5;0,507660167130919
Elman;0,75;0,75;1000;3~1;no PCA;Week;Day;Day;1033,32704608933;0,486918604651163;0,0465116279069767;0,927325581395349;0,5;0,516016713091922
Jordan;0,75;0,75;1000;3~1;no PCA;Week;Day;Day;1138,21732050632;0,488372093023256;0,0436046511627907;0,933139534883721;0,5;0,506267409470752
MLP;1;0,75;1000;3~1;no PCA;Week;Day;Day;1060,30155061663;0,504360465116279;0,0755813953488372;0,933139534883721;0,5;0,506963788300836
Elman;1;0,75;1000;3~1;no PCA;Week;Day;Day;1087,35567813904;0,505813953488372;0,122093023255814;0,88953488372093;0,5;0,508356545961003
Jordan;1;0,75;1000;3~1;no PCA;Week;Day;Day;1743,84776498534;0,498546511627907;0,0203488372093023;0,976744186046512;0,5;0,512534818941504
MLP;0,25;1;1000;3~1;no PCA;Week;Day;Day;3779,25224803146;0,498546511627907;0,508720930232558;0,488372093023256;0,5;0,525069637883008
Elman;0,25;1;1000;3~1;no PCA;Week;Day;Day;1552,50590029978;0,486918604651163;0,11046511627907;0,863372093023256;0,5;0,492339832869081
Jordan;0,25;1;1000;3~1;no PCA;Week;Day;Day;1746,92864355169;0,5;0;1;0,5;0,518105849582173
MLP;0,5;1;1000;3~1;no PCA;Week;Day;Day;1526,57231247303;0,497093023255814;0,0319767441860465;0,962209302325581;0,5;0,497910863509749
Elman;0,5;1;1000;3~1;no PCA;Week;Day;Day;1381,78102958704;0,534883720930233;0,276162790697674;0,793604651162791;0,5;0,493036211699164
Jordan;0,5;1;1000;3~1;no PCA;Week;Day;Day;1578,60161138785;0,492732558139535;0,00581395348837209;0,979651162790698;0,5;0,509052924791086
MLP;0,75;1;1000;3~1;no PCA;Week;Day;Day;1397,39515778993;0,486918604651163;0,0465116279069767;0,927325581395349;0,5;0,504178272980501
Elman;0,75;1;1000;3~1;no PCA;Week;Day;Day;1281,52709012447;0,540697674418605;0,340116279069767;0,741279069767442;0,5;0,49025069637883
Jordan;0,75;1;1000;3~1;no PCA;Week;Day;Day;1463,10809831874;0,494186046511628;0,00872093023255814;0,979651162790698;0,5;0,501392757660167
MLP;1;1;1000;3~1;no PCA;Week;Day;Day;2240,67100589468;0,526162790697674;0,325581395348837;0,726744186046512;0,5;0,50974930362117
Elman;1;1;1000;3~1;no PCA;Week;Day;Day;1231,63773365987;0,524709302325581;0,247093023255814;0,802325581395349;0,5;0,5
Jordan;1;1;1000;3~1;no PCA;Week;Day;Day;1352,53487264735;0,497093023255814;0,0116279069767442;0,982558139534884;0,5;0,509052924791086
MLP;0,25;0;1000;10~1;no PCA;Week;Day;Day;1022,54236068908;0,453488372093023;0,633720930232558;0,273255813953488;0,5;0,525766016713092
Elman;0,25;0;1000;10~1;no PCA;Week;Day;Day;1026,94364663229;0,524709302325581;0,0988372093023256;0,950581395348837;0,5;0,530640668523677
Jordan;0,25;0;1000;10~1;no PCA;Week;Day;Day;1017,22372098899;0,505813953488372;0,0145348837209302;0,997093023255814;0,5;0,524373259052925
MLP;0,5;0;1000;10~1;no PCA;Week;Day;Day;1025,62986189978;0,501453488372093;1;0,00290697674418605;0,5;0,517409470752089
Elman;0,5;0;1000;10~1;no PCA;Week;Day;Day;1028,93386963072;0,505813953488372;0,0232558139534884;0,988372093023256;0,5;0,532033426183844
Jordan;0,5;0;1000;10~1;no PCA;Week;Day;Day;1024,18847023902;0,505813953488372;0,497093023255814;0,51453488372093;0,5;0,523676880222841
MLP;0,75;0;1000;10~1;no PCA;Week;Day;Day;1022,54788594038;0,5;1;0;0,5;0,522980501392758
Elman;0,75;0;1000;10~1;no PCA;Week;Day;Day;1015,67642825107;0,518895348837209;0,406976744186047;0,630813953488372;0,5;0,530640668523677
Jordan;0,75;0;1000;10~1;no PCA;Week;Day;Day;1015,33433708301;0,501453488372093;1;0,00290697674418605;0,5;0,527158774373259
MLP;1;0;1000;10~1;no PCA;Week;Day;Day;1027,86600565805;0,5;1;0;0,5;0,524373259052925
Elman;1;0;1000;10~1;no PCA;Week;Day;Day;1029,84642412613;0,513081395348837;0,491279069767442;0,534883720930233;0,5;0,523676880222841
Jordan;1;0;1000;10~1;no PCA;Week;Day;Day;1014,70063544844;0,507267441860465;0,997093023255814;0,0174418604651163;0,5;0,515320334261838
MLP;0,25;0,25;1000;10~1;no PCA;Week;Day;Day;972,906356243229;0,492732558139535;0,296511627906977;0,688953488372093;0,5;0,53899721448468
Elman;0,25;0,25;1000;10~1;no PCA;Week;Day;Day;964,509251013481;0,501453488372093;0,156976744186047;0,845930232558139;0,5;0,532729805013928
Jordan;0,25;0,25;1000;10~1;no PCA;Week;Day;Day;964,812826429959;0,454941860465116;0,313953488372093;0,595930232558139;0,5;0,532729805013928
MLP;0,5;0,25;1000;10~1;no PCA;Week;Day;Day;986,269301821373;0,504360465116279;0,229651162790698;0,779069767441861;0,5;0,524373259052925
Elman;0,5;0,25;1000;10~1;no PCA;Week;Day;Day;975,6376916685;0,501453488372093;0,0116279069767442;0,991279069767442;0,5;0,521587743732591
Jordan;0,5;0,25;1000;10~1;no PCA;Week;Day;Day;981,943885024937;0,492732558139535;0,0494186046511628;0,936046511627907;0,5;0,525766016713092
MLP;0,75;0,25;1000;10~1;no PCA;Week;Day;Day;991,367325526281;0,484011627906977;0,540697674418605;0,427325581395349;0,5;0,513231197771588
Elman;0,75;0,25;1000;10~1;no PCA;Week;Day;Day;987,73061356687;0,501453488372093;0,0174418604651163;0,98546511627907;0,5;0,522980501392758
Jordan;0,75;0,25;1000;10~1;no PCA;Week;Day;Day;995,933512409248;0,531976744186047;0,677325581395349;0,386627906976744;0,5;0,512534818941504
MLP;1;0,25;1000;10~1;no PCA;Week;Day;Day;1001,79750121265;0,501453488372093;0,712209302325581;0,290697674418605;0,5;0,512534818941504
Elman;1;0,25;1000;10~1;no PCA;Week;Day;Day;996,638691523639;0,501453488372093;0,00581395348837209;0,997093023255814;0,5;0,516016713091922
Jordan;1;0,25;1000;10~1;no PCA;Week;Day;Day;1000,33483842328;0,505813953488372;1;0,0116279069767442;0,5;0,505571030640669
MLP;0,25;0,5;1000;10~1;no PCA;Week;Day;Day;1021,85200367137;0,441860465116279;0,302325581395349;0,581395348837209;0,5;0,513231197771588
Elman;0,25;0,5;1000;10~1;no PCA;Week;Day;Day;1022,24150921127;0,574127906976744;0,494186046511628;0,654069767441861;0,5;0,521587743732591
Jordan;0,25;0,5;1000;10~1;no PCA;Week;Day;Day;1032,4699000925;0,46656976744186;0,0872093023255814;0,845930232558139;0,5;0,511142061281337
MLP;0,5;0,5;1000;10~1;no PCA;Week;Day;Day;980,630696245667;0,478197674418605;0,0406976744186047;0,915697674418605;0,5;0,532033426183844
Elman;0,5;0,5;1000;10~1;no PCA;Week;Day;Day;991,720677662868;0,502906976744186;0,142441860465116;0,863372093023256;0,5;0,53133704735376
Jordan;0,5;0,5;1000;10~1;no PCA;Week;Day;Day;992,976347396007;0,486918604651163;0,0348837209302326;0,938953488372093;0,5;0,527855153203343
MLP;0,75;0,5;1000;10~1;no PCA;Week;Day;Day;982,479457764808;0,492732558139535;0,209302325581395;0,776162790697674;0,5;0,511142061281337
Elman;0,75;0,5;1000;10~1;no PCA;Week;Day;Day;1009,63971403903;0,504360465116279;0,0813953488372093;0,927325581395349;0,5;0,517409470752089
Jordan;0,75;0,5;1000;10~1;no PCA;Week;Day;Day;983,600943609177;0,489825581395349;0,0319767441860465;0,947674418604651;0,5;0,516713091922006
MLP;1;0,5;1000;10~1;no PCA;Week;Day;Day;992,370348937927;0,501453488372093;0,241279069767442;0,761627906976744;0,5;0,517409470752089
Elman;1;0,5;1000;10~1;no PCA;Week;Day;Day;1013,99977547574;0,501453488372093;0,0290697674418605;0,973837209302326;0,5;0,520891364902507
Jordan;1;0,5;1000;10~1;no PCA;Week;Day;Day;988,197545952587;0,497093023255814;0,0348837209302326;0,959302325581395;0,5;0,518105849582173
MLP;0,25;0,75;1000;10~1;no PCA;Week;Day;Day;1211,91964297203;0,498546511627907;0,0494186046511628;0,947674418604651;0,5;0,512534818941504
Elman;0,25;0,75;1000;10~1;no PCA;Week;Day;Day;1420,54034105631;0,510174418604651;0,26453488372093;0,755813953488372;0,5;0,497910863509749
Jordan;0,25;0,75;1000;10~1;no PCA;Week;Day;Day;1300,41115787308;0,502906976744186;0,0406976744186047;0,965116279069767;0,5;0,506267409470752
MLP;0,5;0,75;1000;10~1;no PCA;Week;Day;Day;1130,53661006837;0,521802325581395;0,218023255813953;0,825581395348837;0,5;0,5
Elman;0,5;0,75;1000;10~1;no PCA;Week;Day;Day;1216,60054488729;0,492732558139535;0,0552325581395349;0,930232558139535;0,5;0,516016713091922
Jordan;0,5;0,75;1000;10~1;no PCA;Week;Day;Day;1123,3425901808;0,494186046511628;0,101744186046512;0,886627906976744;0,5;0,508356545961003
MLP;0,75;0,75;1000;10~1;no PCA;Week;Day;Day;1104,96668097688;0,531976744186047;0,23546511627907;0,828488372093023;0,5;0,502089136490251
Elman;0,75;0,75;1000;10~1;no PCA;Week;Day;Day;1181,61611326538;0,511627906976744;0,168604651162791;0,854651162790698;0,5;0,50974930362117
Jordan;0,75;0,75;1000;10~1;no PCA;Week;Day;Day;1140,69329671564;0,501453488372093;0,107558139534884;0,895348837209302;0,5;0,511142061281337
MLP;1;0,75;1000;10~1;no PCA;Week;Day;Day;1465,47999003922;0,507267441860465;0,47093023255814;0,543604651162791;0,5;0,522284122562674
Elman;1;0,75;1000;10~1;no PCA;Week;Day;Day;1116,84010934334;0,494186046511628;0,0116279069767442;0,976744186046512;0,5;0,50974930362117
Jordan;1;0,75;1000;10~1;no PCA;Week;Day;Day;1664,7215280322;0,507267441860465;0,0697674418604651;0,944767441860465;0,5;0,517409470752089
MLP;0,25;1;1000;10~1;no PCA;Week;Day;Day;1745,7991552542;0,502906976744186;0,00581395348837209;1;0,5;0,503481894150418
Elman;0,25;1;1000;10~1;no PCA;Week;Day;Day;1860,78144855852;0,539244186046512;0,316860465116279;0,761627906976744;0,5;0,490947075208914
Jordan;0,25;1;1000;10~1;no PCA;Week;Day;Day;1733,96145920204;0,5;0;1;0,5;0,522284122562674
MLP;0,5;1;1000;10~1;no PCA;Week;Day;Day;4163,2237739596;0,504360465116279;1;0,00872093023255814;0,5;0,541782729805014
Elman;0,5;1;1000;10~1;no PCA;Week;Day;Day;1648,53595581621;0,584302325581395;0,566860465116279;0,601744186046512;0,5;0,495821727019499
Jordan;0,5;1;1000;10~1;no PCA;Week;Day;Day;1593,68687907808;0,495639534883721;0,0116279069767442;0,979651162790698;0,5;0,508356545961003
MLP;0,75;1;1000;10~1;no PCA;Week;Day;Day;3278,21708700929;0,518895348837209;0,677325581395349;0,36046511627907;0,5;0,537604456824513
Elman;0,75;1;1000;10~1;no PCA;Week;Day;Day;1465,8199675105;0,568313953488372;0,694767441860465;0,441860465116279;0,5;0,500696378830084
Jordan;0,75;1;1000;10~1;no PCA;Week;Day;Day;3268,94950184876;0,497093023255814;0,383720930232558;0,61046511627907;0,5;0,535515320334262
MLP;1;1;1000;10~1;no PCA;Week;Day;Day;2550,79153404395;0,489825581395349;0,401162790697674;0,578488372093023;0,5;0,532033426183844
Elman;1;1;1000;10~1;no PCA;Week;Day;Day;1391,3792810442;0,556686046511628;0,441860465116279;0,671511627906977;0,5;0,499303621169916
Jordan;1;1;1000;10~1;no PCA;Week;Day;Day;2823,53224751665;0,502906976744186;0,5;0,505813953488372;0,5;0,534122562674095
MLP;0,25;0;1000;30~1;no PCA;Week;Day;Day;1093,14284106588;0,502906976744186;1;0,00581395348837209;0,5;0,534122562674095
Elman;0,25;0;1000;30~1;no PCA;Week;Day;Day;1070,92239578666;0,527616279069767;0,104651162790698;0,950581395348837;0,5;0,532729805013928
Jordan;0,25;0;1000;30~1;no PCA;Week;Day;Day;1045,7918313537;0,507267441860465;0,979651162790698;0,0348837209302326;0,5;0,545961002785515
MLP;0,5;0;1000;30~1;no PCA;Week;Day;Day;1027,25673054103;0,501453488372093;1;0,00290697674418605;0,5;0,527158774373259
Elman;0,5;0;1000;30~1;no PCA;Week;Day;Day;1061,57615916773;0,520348837209302;0,0930232558139535;0,947674418604651;0,5;0,522284122562674
Jordan;0,5;0;1000;30~1;no PCA;Week;Day;Day;1028,81178592839;0,5;1;0;0,5;0,523676880222841
MLP;0,75;0;1000;30~1;no PCA;Week;Day;Day;1032,56458591446;0,5;1;0;0,5;0,525069637883008
Elman;0,75;0;1000;30~1;no PCA;Week;Day;Day;1064,30549338012;0,5;0,0290697674418605;0,970930232558139;0,5;0,532033426183844
Jordan;0,75;0;1000;30~1;no PCA;Week;Day;Day;1027,64961914736;0,5;1;0;0,5;0,525766016713092
MLP;1;0;1000;30~1;no PCA;Week;Day;Day;1036,73293955973;0,5;1;0;0,5;0,522980501392758
Elman;1;0;1000;30~1;no PCA;Week;Day;Day;1069,53884866482;0,504360465116279;0,0261627906976744;0,982558139534884;0,5;0,529944289693593
Jordan;1;0;1000;30~1;no PCA;Week;Day;Day;1025,60840246372;0,5;1;0;0,5;0,51949860724234
MLP;0,25;0,25;1000;30~1;no PCA;Week;Day;Day;980,566597868707;0,454941860465116;0,741279069767442;0,168604651162791;0,5;0,527855153203343
Elman;0,25;0,25;1000;30~1;no PCA;Week;Day;Day;1022,69792074012;0,502906976744186;0,130813953488372;0,875;0,5;0,524373259052925
Jordan;0,25;0,25;1000;30~1;no PCA;Week;Day;Day;976,115704741931;0,457848837209302;0,709302325581395;0,206395348837209;0,5;0,540389972144847
MLP;0,5;0,25;1000;30~1;no PCA;Week;Day;Day;982,412392293546;0,463662790697674;0,732558139534884;0,194767441860465;0,5;0,524373259052925
Elman;0,5;0,25;1000;30~1;no PCA;Week;Day;Day;986,997369763404;0,501453488372093;0,0145348837209302;0,988372093023256;0,5;0,533426183844011
Jordan;0,5;0,25;1000;30~1;no PCA;Week;Day;Day;979,909046048091;0,46656976744186;0,648255813953488;0,284883720930233;0,5;0,532729805013928
MLP;0,75;0,25;1000;30~1;no PCA;Week;Day;Day;988,863647991371;0,484011627906977;0,866279069767442;0,101744186046512;0,5;0,516713091922006
Elman;0,75;0,25;1000;30~1;no PCA;Week;Day;Day;990,830851914472;0,501453488372093;0,00581395348837209;0,997093023255814;0,5;0,52924791086351
Jordan;0,75;0,25;1000;30~1;no PCA;Week;Day;Day;987,96278017252;0,468023255813953;0,625;0,311046511627907;0,5;0,522980501392758
MLP;1;0,25;1000;30~1;no PCA;Week;Day;Day;998,937643697709;0,505813953488372;1;0,0116279069767442;0,5;0,512534818941504
Elman;1;0,25;1000;30~1;no PCA;Week;Day;Day;1000,23113279858;0,502906976744186;0,00581395348837209;1;0,5;0,51949860724234
Jordan;1;0,25;1000;30~1;no PCA;Week;Day;Day;999,810622926577;0,507267441860465;1;0,0145348837209302;0,5;0,504178272980501
MLP;0,25;0,5;1000;30~1;no PCA;Week;Day;Day;1032,3293026763;0,421511627906977;0,552325581395349;0,290697674418605;0,5;0,520891364902507
Elman;0,25;0,5;1000;30~1;no PCA;Week;Day;Day;1249,63006696868;0,524709302325581;0,436046511627907;0,613372093023256;0,5;0,517409470752089
Jordan;0,25;0,5;1000;30~1;no PCA;Week;Day;Day;1084,1720054149;0,492732558139535;0,828488372093023;0,156976744186047;0,5;0,515320334261838
MLP;0,5;0,5;1000;30~1;no PCA;Week;Day;Day;999,881038893948;0,488372093023256;0,555232558139535;0,421511627906977;0,5;0,51949860724234
Elman;0,5;0,5;1000;30~1;no PCA;Week;Day;Day;1058,52728124279;0,545058139534884;0,473837209302326;0,616279069767442;0,5;0,506963788300836
Jordan;0,5;0,5;1000;30~1;no PCA;Week;Day;Day;988,834659526193;0,453488372093023;0,392441860465116;0,51453488372093;0,5;0,528551532033426
MLP;0,75;0,5;1000;30~1;no PCA;Week;Day;Day;1027,63523113858;0,495639534883721;0,799418604651163;0,191860465116279;0,5;0,524373259052925
Elman;0,75;0,5;1000;30~1;no PCA;Week;Day;Day;1043,82774838316;0,5;0,0203488372093023;0,979651162790698;0,5;0,517409470752089
Jordan;0,75;0,5;1000;30~1;no PCA;Week;Day;Day;991,360976264572;0,486918604651163;0,101744186046512;0,872093023255814;0,5;0,526462395543176
MLP;1;0,5;1000;30~1;no PCA;Week;Day;Day;1012,79938860569;0,447674418604651;0,383720930232558;0,511627906976744;0,5;0,517409470752089
Elman;1;0,5;1000;30~1;no PCA;Week;Day;Day;1027,01643776837;0,497093023255814;0,0465116279069767;0,947674418604651;0,5;0,515320334261838
Jordan;1;0,5;1000;30~1;no PCA;Week;Day;Day;1030,50571961669;0,492732558139535;0,212209302325581;0,773255813953488;0,5;0,514623955431755
MLP;0,25;0,75;1000;30~1;no PCA;Week;Day;Day;1276,17695174504;0,571220930232558;0,723837209302326;0,418604651162791;0,5;0,505571030640669
Elman;0,25;0,75;1000;30~1;no PCA;Week;Day;Day;2137,91779670672;0,507267441860465;0,302325581395349;0,712209302325581;0,5;0,504178272980501
Jordan;0,25;0,75;1000;30~1;no PCA;Week;Day;Day;1323,38317459875;0,51453488372093;0,194767441860465;0,834302325581395;0,5;0,502785515320334
MLP;0,5;0,75;1000;30~1;no PCA;Week;Day;Day;1166,45146111711;0,574127906976744;0,656976744186047;0,491279069767442;0,5;0,505571030640668
Elman;0,5;0,75;1000;30~1;no PCA;Week;Day;Day;1225,00471209751;0,529069767441861;0,901162790697674;0,156976744186047;0,5;0,504178272980501
Jordan;0,5;0,75;1000;30~1;no PCA;Week;Day;Day;2528,49723433286;0,427325581395349;0,377906976744186;0,476744186046512;0,5;0,513927576601671
MLP;0,75;0,75;1000;30~1;no PCA;Week;Day;Day;2116,32681309892;0,492732558139535;0,770348837209302;0,215116279069767;0,5;0,512534818941504
Elman;0,75;0,75;1000;30~1;no PCA;Week;Day;Day;1189,12921173061;0,553779069767442;0,857558139534884;0,25;0,5;0,511838440111421
Jordan;0,75;0,75;1000;30~1;no PCA;Week;Day;Day;2246,38258205734;0,489825581395349;0,159883720930233;0,819767441860465;0,5;0,518105849582173
MLP;1;0,75;1000;30~1;no PCA;Week;Day;Day;1979,65300131254;0,505813953488372;0,822674418604651;0,188953488372093;0,5;0,520194986072423
Elman;1;0,75;1000;30~1;no PCA;Week;Day;Day;1321,91256278471;0,523255813953488;0,328488372093023;0,718023255813954;0,5;0,503481894150418
Jordan;1;0,75;1000;30~1;no PCA;Week;Day;Day;2201,29782645045;0,489825581395349;0,136627906976744;0,843023255813953;0,5;0,516016713091922
MLP;0,25;1;1000;30~1;no PCA;Week;Day;Day;1721,59793498883;0,498546511627907;0,00290697674418605;0,994186046511628;0,5;0,510445682451254
Elman;0,25;1;1000;30~1;no PCA;Week;Day;Day;3028,89165189158;0,48546511627907;0,232558139534884;0,738372093023256;0,5;0,502089136490251
Jordan;0,25;1;1000;30~1;no PCA;Week;Day;Day;5372,63932730414;0,504360465116279;0,0261627906976744;0,982558139534884;0,5;0,521587743732591
MLP;0,5;1;1000;30~1;no PCA;Week;Day;Day;3958,56141309351;0,488372093023256;0,918604651162791;0,0581395348837209;0,5;0,541782729805014
Elman;0,5;1;1000;30~1;no PCA;Week;Day;Day;2550,56386885373;0,504360465116279;0,22093023255814;0,787790697674419;0,5;0,495821727019499
Jordan;0,5;1;1000;30~1;no PCA;Week;Day;Day;3871,8127688681;0,433139534883721;0,270348837209302;0,595930232558139;0,5;0,532729805013928
MLP;0,75;1;1000;30~1;no PCA;Week;Day;Day;3209,20635829782;0,518895348837209;0,901162790697674;0,136627906976744;0,5;0,535515320334262
Elman;0,75;1;1000;30~1;no PCA;Week;Day;Day;1920,04321791499;0,559593023255814;0,491279069767442;0,627906976744186;0,5;0,502089136490251
Jordan;0,75;1;1000;30~1;no PCA;Week;Day;Day;3087,84526797192;0,430232558139535;0,27906976744186;0,581395348837209;0,5;0,535515320334262
MLP;1;1;1000;30~1;no PCA;Week;Day;Day;3172,85449034678;0,540697674418605;0,697674418604651;0,383720930232558;0,5;0,512534818941504
Elman;1;1;1000;30~1;no PCA;Week;Day;Day;1447,80213878367;0,537790697674419;0,575581395348837;0,5;0,5;0,508356545961003
Jordan;1;1;1000;30~1;no PCA;Week;Day;Day;3099,01106818934;0,498546511627907;0,0116279069767442;0,98546511627907;0,5;0,523676880222841
MLP;0,25;0;1000;3~3~1;no PCA;Week;Day;Day;1028,83349983546;0,465116279069767;0,328488372093023;0,601744186046512;0,5;0,525069637883008
Elman;0,25;0;1000;3~3~1;no PCA;Week;Day;Day;1046,03777398174;0,5;0;1;0,5;0,520194986072423
Jordan;0,25;0;1000;3~3~1;no PCA;Week;Day;Day;1018,53502437781;0,5;0;1;0,5;0,517409470752089
MLP;0,5;0;1000;3~3~1;no PCA;Week;Day;Day;1032,96896916248;0,5;0;1;0,5;0,521587743732591
Elman;0,5;0;1000;3~3~1;no PCA;Week;Day;Day;1119,43143989737;0,515988372093023;0,0726744186046512;0,959302325581395;0,5;0,523676880222841
Jordan;0,5;0;1000;3~3~1;no PCA;Week;Day;Day;1058,14700447063;0,501453488372093;0,00290697674418605;1;0,5;0,520194986072423
MLP;0,75;0;1000;3~3~1;no PCA;Week;Day;Day;1123,18131813178;0,5;0;1;0,5;0,520891364902507
Elman;0,75;0;1000;3~3~1;no PCA;Week;Day;Day;1146,78830188942;0,5;0;1;0,5;0,520891364902507
Jordan;0,75;0;1000;3~3~1;no PCA;Week;Day;Day;1671,95461417789;0,523255813953488;0,212209302325581;0,834302325581395;0,5;0,515320334261838
MLP;1;0;1000;3~3~1;no PCA;Week;Day;Day;1403,8439963662;0,5;0;1;0,5;0,513231197771588
Elman;1;0;1000;3~3~1;no PCA;Week;Day;Day;1543,34337676318;0,513081395348837;0,261627906976744;0,76453488372093;0,5;0,527855153203343
Jordan;1;0;1000;3~3~1;no PCA;Week;Day;Day;1505,38984996982;0,518895348837209;0,200581395348837;0,837209302325581;0,5;0,513927576601671
MLP;0,25;0,25;1000;3~3~1;no PCA;Week;Day;Day;1246,96957245061;0,486918604651163;0,0436046511627907;0,930232558139535;0,5;0,527855153203343
Elman;0,25;0,25;1000;3~3~1;no PCA;Week;Day;Day;1031,68634199341;0,540697674418605;0,197674418604651;0,883720930232558;0,5;0,520194986072423
Jordan;0,25;0,25;1000;3~3~1;no PCA;Week;Day;Day;1393,69888313117;0,5;0,00290697674418605;0,997093023255814;0,5;0,506267409470752
MLP;0,5;0,25;1000;3~3~1;no PCA;Week;Day;Day;1075,44480721694;0,495639534883721;0,00290697674418605;0,988372093023256;0,5;0,520891364902507
Elman;0,5;0,25;1000;3~3~1;no PCA;Week;Day;Day;1037,7886234102;0,54796511627907;0,229651162790698;0,866279069767442;0,5;0,514623955431755
Jordan;0,5;0,25;1000;3~3~1;no PCA;Week;Day;Day;1277,43160158209;0,501453488372093;0,00581395348837209;0,997093023255814;0,5;0,5
MLP;0,75;0,25;1000;3~3~1;no PCA;Week;Day;Day;2111,81068233462;0,520348837209302;0,119186046511628;0,921511627906977;0,5;0,505571030640668
Elman;0,75;0,25;1000;3~3~1;no PCA;Week;Day;Day;1060,01226281664;0,550872093023256;0,226744186046512;0,875;0,5;0,51949860724234
Jordan;0,75;0,25;1000;3~3~1;no PCA;Week;Day;Day;1441,67628112407;0,517441860465116;0,0988372093023256;0,936046511627907;0,5;0,513231197771588
MLP;1;0,25;1000;3~3~1;no PCA;Week;Day;Day;1946,62783440083;0,523255813953488;0,119186046511628;0,927325581395349;0,5;0,489554317548747
Elman;1;0,25;1000;3~3~1;no PCA;Week;Day;Day;1061,91387686383;0,536337209302326;0,191860465116279;0,880813953488372;0,5;0,524373259052925
Jordan;1;0,25;1000;3~3~1;no PCA;Week;Day;Day;1890,98278232958;0,550872093023256;0,299418604651163;0,802325581395349;0,5;0,524373259052925
MLP;0,25;0,5;1000;3~3~1;no PCA;Week;Day;Day;3387,9690461419;0,481104651162791;0,0843023255813953;0,877906976744186;0,5;0,527158774373259
Elman;0,25;0,5;1000;3~3~1;no PCA;Week;Day;Day;1177,86967182355;0,508720930232558;0,488372093023256;0,529069767441861;0,5;0,513231197771588
Jordan;0,25;0,5;1000;3~3~1;no PCA;Week;Day;Day;4245,83641466117;0,5;0;1;0,5;0,513231197771588
MLP;0,5;0,5;1000;3~3~1;no PCA;Week;Day;Day;2302,25539878222;0,524709302325581;0,444767441860465;0,604651162790698;0,5;0,514623955431755
Elman;0,5;0,5;1000;3~3~1;no PCA;Week;Day;Day;1054,93753930958;0,534883720930233;0,223837209302326;0,845930232558139;0,5;0,526462395543176
Jordan;0,5;0,5;1000;3~3~1;no PCA;Week;Day;Day;2865,54541114264;0,502906976744186;0,0145348837209302;0,991279069767442;0,5;0,520891364902507
MLP;0,75;0,5;1000;3~3~1;no PCA;Week;Day;Day;2370,33370967806;0,498546511627907;0,0232558139534884;0,973837209302326;0,5;0,520891364902507
Elman;0,75;0,5;1000;3~3~1;no PCA;Week;Day;Day;1058,37549698724;0,511627906976744;0,0406976744186047;0,982558139534884;0,5;0,52924791086351
Jordan;0,75;0,5;1000;3~3~1;no PCA;Week;Day;Day;2241,3045639087;0,478197674418605;0,0465116279069767;0,909883720930233;0,5;0,503481894150418
MLP;1;0,5;1000;3~3~1;no PCA;Week;Day;Day;2307,89364607968;0,54796511627907;0,293604651162791;0,802325581395349;0,5;0,513927576601671
Elman;1;0,5;1000;3~3~1;no PCA;Week;Day;Day;1119,77257196196;0,569767441860465;0,415697674418605;0,723837209302326;0,5;0,532033426183844
Jordan;1;0,5;1000;3~3~1;no PCA;Week;Day;Day;1829,80267078725;0,559593023255814;0,357558139534884;0,761627906976744;0,5;0,523676880222841
MLP;0,25;0,75;1000;3~3~1;no PCA;Week;Day;Day;11655,5308715143;0,537790697674419;0,328488372093023;0,747093023255814;0,5;0,505571030640669
Elman;0,25;0,75;1000;3~3~1;no PCA;Week;Day;Day;2029,72859401574;0,565406976744186;0,75;0,380813953488372;0,5;0,502785515320334
Jordan;0,25;0,75;1000;3~3~1;no PCA;Week;Day;Day;4996,28768378101;0,5;0;1;0,5;0,518802228412256
